week,sku,retailer,orders_placed,shipments,fill_rate,promo_flag,promo_uplift,revenue_per_case,revenue_weight,priority_multiplier
4,SKU_08,RET_B,163,140.0,0.8589,0,1.0,16.23,0.119426,1.0
4,SKU_08,RET_D,110,94.0,0.8545,0,1.0,16.23,0.119426,1.0
4,SKU_09,RET_C,84,68.0,0.8095,0,1.0,12.39,0.09117,1.08
4,SKU_11,RET_C,96,76.0,0.7917,0,1.0,11.96,0.088006,1.08
4,SKU_09,RET_A,142,112.0,0.7887,0,1.0,12.39,0.09117,1.0
4,SKU_09,RET_B,112,88.0,0.7857,0,1.0,12.39,0.09117,1.0
4,SKU_09,RET_D,71,56.0,0.7887,0,1.0,12.39,0.09117,1.0
4,SKU_07,RET_C,73,57.0,0.7808,0,1.0,11.32,0.083297,1.08
4,SKU_01,RET_C,64,50.0,0.7812,0,1.0,11.09,0.081604,1.08
4,SKU_11,RET_A,145,112.0,0.7724,0,1.0,11.96,0.088006,1.0
4,SKU_11,RET_B,112,87.0,0.7768,0,1.0,11.96,0.088006,1.0
4,SKU_11,RET_D,75,58.0,0.7733,0,1.0,11.96,0.088006,1.0
4,SKU_12,RET_C,150,116.0,0.7733,0,1.0,10.91,0.08028,1.08
4,SKU_04,RET_C,99,76.0,0.7677,0,1.0,10.79,0.079397,1.08
4,SKU_07,RET_A,100,77.0,0.77,0,1.0,11.32,0.083297,1.0
4,SKU_07,RET_B,85,65.0,0.7647,0,1.0,11.32,0.083297,1.0
4,SKU_07,RET_D,50,38.0,0.76,0,1.0,11.32,0.083297,1.0
4,SKU_01,RET_A,93,71.0,0.7634,0,1.0,11.09,0.081604,1.0
4,SKU_01,RET_B,69,51.0,0.7391,0,1.0,11.09,0.081604,1.0
4,SKU_01,RET_D,47,35.0,0.7447,0,1.0,11.09,0.081604,1.0
4,SKU_12,RET_A,205,154.0,0.7512,0,1.0,10.91,0.08028,1.0
4,SKU_12,RET_B,165,124.0,0.7515,0,1.0,10.91,0.08028,1.0
4,SKU_12,RET_D,108,81.0,0.75,0,1.0,10.91,0.08028,1.0
4,SKU_04,RET_A,170,127.0,0.7471,0,1.0,10.79,0.079397,1.0
4,SKU_04,RET_B,142,106.0,0.7465,0,1.0,10.79,0.079397,1.0
4,SKU_04,RET_D,75,56.0,0.7467,0,1.0,10.79,0.079397,1.0
4,SKU_03,RET_C,74,54.0,0.7297,0,1.0,9.6,0.07064,1.08
4,SKU_03,RET_A,114,82.0,0.7193,0,1.0,9.6,0.07064,1.0
4,SKU_03,RET_B,92,66.0,0.7174,0,1.0,9.6,0.07064,1.0
4,SKU_03,RET_D,59,42.0,0.7119,0,1.0,9.6,0.07064,1.0
4,SKU_06,RET_C,75,54.0,0.72,0,1.0,8.8,0.064753,1.08
4,SKU_05,RET_C,88,63.0,0.7159,0,1.0,8.67,0.063797,1.08
4,SKU_06,RET_A,118,83.0,0.7034,0,1.0,8.8,0.064753,1.0
4,SKU_06,RET_B,80,57.0,0.7125,0,1.0,8.8,0.064753,1.0
4,SKU_06,RET_D,63,44.0,0.6984,0,1.0,8.8,0.064753,1.0
4,SKU_05,RET_A,142,101.0,0.7113,0,1.0,8.67,0.063797,1.0
4,SKU_05,RET_B,102,72.0,0.7059,0,1.0,8.67,0.063797,1.0
4,SKU_05,RET_D,68,48.0,0.7059,0,1.0,8.67,0.063797,1.0
4,SKU_02,RET_C,50,33.0,0.66,0,1.0,6.76,0.049742,1.08
4,SKU_02,RET_A,73,49.0,0.6712,0,1.0,6.76,0.049742,1.0
4,SKU_02,RET_B,70,47.0,0.6714,0,1.0,6.76,0.049742,1.0
4,SKU_02,RET_D,37,24.0,0.6486,0,1.0,6.76,0.049742,1.0
5,SKU_10,RET_A,292,292.0,1.0,1,1.32,17.38,0.127888,1.2508
5,SKU_10,RET_C,166,166.0,1.0,0,1.0,17.38,0.127888,1.1448
5,SKU_08,RET_A,289,289.0,1.0,1,1.32,16.23,0.119426,1.18
5,SKU_10,RET_B,195,195.0,1.0,0,1.0,17.38,0.127888,1.06
5,SKU_10,RET_D,132,132.0,1.0,0,1.0,17.38,0.127888,1.06
5,SKU_08,RET_C,141,141.0,1.0,0,1.0,16.23,0.119426,1.08
5,SKU_08,RET_B,160,160.0,1.0,0,1.0,16.23,0.119426,1.0
5,SKU_08,RET_D,110,110.0,1.0,0,1.0,16.23,0.119426,1.0
5,SKU_09,RET_A,193,185.0,0.9585,1,1.32,12.39,0.09117,1.18
5,SKU_11,RET_A,197,186.0,0.9442,1,1.32,11.96,0.088006,1.18
5,SKU_09,RET_C,94,88.0,0.9362,0,1.0,12.39,0.09117,1.08
5,SKU_07,RET_A,155,144.0,0.929,1,1.32,11.32,0.083297,1.18
5,SKU_01,RET_A,131,121.0,0.9237,1,1.32,11.09,0.081604,1.18
5,SKU_11,RET_C,98,91.0,0.9286,0,1.0,11.96,0.088006,1.08
5,SKU_12,RET_A,352,319.0,0.9062,1,1.32,10.91,0.08028,1.18
5,SKU_04,RET_A,212,192.0,0.9057,1,1.32,10.79,0.079397,1.18
5,SKU_09,RET_B,119,108.0,0.9076,0,1.0,12.39,0.09117,1.0
5,SKU_09,RET_D,72,66.0,0.9167,0,1.0,12.39,0.09117,1.0
5,SKU_07,RET_C,75,69.0,0.92,0,1.0,11.32,0.083297,1.08
5,SKU_01,RET_C,66,60.0,0.9091,0,1.0,11.09,0.081604,1.08
5,SKU_11,RET_B,136,121.0,0.8897,0,1.0,11.96,0.088006,1.0
5,SKU_11,RET_D,80,73.0,0.9125,0,1.0,11.96,0.088006,1.0
5,SKU_12,RET_C,149,132.0,0.8859,0,1.0,10.91,0.08028,1.08
5,SKU_04,RET_C,107,95.0,0.8879,0,1.0,10.79,0.079397,1.08
5,SKU_03,RET_A,159,139.0,0.8742,1,1.32,9.6,0.07064,1.18
5,SKU_07,RET_B,84,75.0,0.8929,0,1.0,11.32,0.083297,1.0
5,SKU_07,RET_D,55,50.0,0.9091,0,1.0,11.32,0.083297,1.0
5,SKU_01,RET_B,74,65.0,0.8784,0,1.0,11.09,0.081604,1.0
5,SKU_01,RET_D,51,46.0,0.902,0,1.0,11.09,0.081604,1.0
5,SKU_12,RET_B,173,149.0,0.8613,0,1.0,10.91,0.08028,1.0
5,SKU_12,RET_D,116,100.0,0.8621,0,1.0,10.91,0.08028,1.0
5,SKU_04,RET_B,129,111.0,0.8605,0,1.0,10.79,0.079397,1.0
5,SKU_04,RET_D,93,81.0,0.871,0,1.0,10.79,0.079397,1.0
5,SKU_06,RET_A,148,126.0,0.8514,1,1.32,8.8,0.064753,1.18
5,SKU_03,RET_C,77,66.0,0.8571,0,1.0,9.6,0.07064,1.08
5,SKU_05,RET_A,178,150.0,0.8427,1,1.32,8.67,0.063797,1.18
5,SKU_03,RET_B,96,80.0,0.8333,0,1.0,9.6,0.07064,1.0
5,SKU_03,RET_D,63,53.0,0.8413,0,1.0,9.6,0.07064,1.0
5,SKU_06,RET_C,76,64.0,0.8421,0,1.0,8.8,0.064753,1.08
5,SKU_05,RET_C,93,77.0,0.828,0,1.0,8.67,0.063797,1.08
5,SKU_06,RET_B,94,76.0,0.8085,0,1.0,8.8,0.064753,1.0
5,SKU_06,RET_D,53,44.0,0.8302,0,1.0,8.8,0.064753,1.0
5,SKU_05,RET_B,103,83.0,0.8058,0,1.0,8.67,0.063797,1.0
5,SKU_05,RET_D,71,58.0,0.8169,0,1.0,8.67,0.063797,1.0
5,SKU_02,RET_A,102,80.0,0.7843,1,1.32,6.76,0.049742,1.18
5,SKU_02,RET_C,46,36.0,0.7826,0,1.0,6.76,0.049742,1.08
5,SKU_02,RET_B,70,53.0,0.7571,0,1.0,6.76,0.049742,1.0
5,SKU_02,RET_D,40,31.0,0.775,0,1.0,6.76,0.049742,1.0
6,SKU_10,RET_A,325,325.0,1.0,1,1.32,17.38,0.127888,1.2508
6,SKU_10,RET_C,176,176.0,1.0,0,1.0,17.38,0.127888,1.1448
6,SKU_08,RET_A,278,278.0,1.0,1,1.32,16.23,0.119426,1.18
6,SKU_10,RET_B,197,197.0,1.0,0,1.0,17.38,0.127888,1.06
6,SKU_10,RET_D,141,141.0,1.0,0,1.0,17.38,0.127888,1.06
6,SKU_08,RET_C,138,138.0,1.0,0,1.0,16.23,0.119426,1.08
6,SKU_08,RET_B,166,166.0,1.0,0,1.0,16.23,0.119426,1.0
6,SKU_08,RET_D,105,105.0,1.0,0,1.0,16.23,0.119426,1.0
6,SKU_09,RET_A,204,197.0,0.9657,1,1.32,12.39,0.09117,1.18
6,SKU_11,RET_A,200,191.0,0.955,1,1.32,11.96,0.088006,1.18
6,SKU_09,RET_C,104,99.0,0.9519,0,1.0,12.39,0.09117,1.08
6,SKU_07,RET_A,161,151.0,0.9379,1,1.32,11.32,0.083297,1.18
6,SKU_01,RET_A,138,129.0,0.9348,1,1.32,11.09,0.081604,1.18
6,SKU_11,RET_C,106,98.0,0.9245,0,1.0,11.96,0.088006,1.08
6,SKU_12,RET_A,344,313.0,0.9099,1,1.32,10.91,0.08028,1.18
6,SKU_04,RET_A,229,208.0,0.9083,1,1.32,10.79,0.079397,1.18
6,SKU_09,RET_B,123,112.0,0.9106,0,1.0,12.39,0.09117,1.0
6,SKU_09,RET_D,74,68.0,0.9189,0,1.0,12.39,0.09117,1.0
6,SKU_07,RET_C,76,70.0,0.9211,0,1.0,11.32,0.083297,1.08
6,SKU_01,RET_C,62,57.0,0.9194,0,1.0,11.09,0.081604,1.08
6,SKU_11,RET_B,146,131.0,0.8973,0,1.0,11.96,0.088006,1.0
6,SKU_11,RET_D,83,75.0,0.9036,0,1.0,11.96,0.088006,1.0
6,SKU_12,RET_C,169,150.0,0.8876,0,1.0,10.91,0.08028,1.08
6,SKU_04,RET_C,122,109.0,0.8934,0,1.0,10.79,0.079397,1.08
6,SKU_03,RET_A,158,138.0,0.8734,1,1.32,9.6,0.07064,1.18
6,SKU_07,RET_B,98,87.0,0.8878,0,1.0,11.32,0.083297,1.0
6,SKU_07,RET_D,63,56.0,0.8889,0,1.0,11.32,0.083297,1.0
6,SKU_01,RET_B,83,73.0,0.8795,0,1.0,11.09,0.081604,1.0
6,SKU_01,RET_D,51,46.0,0.902,0,1.0,11.09,0.081604,1.0
6,SKU_12,RET_B,192,165.0,0.8594,0,1.0,10.91,0.08028,1.0
6,SKU_12,RET_D,132,114.0,0.8636,0,1.0,10.91,0.08028,1.0
6,SKU_04,RET_B,132,114.0,0.8636,0,1.0,10.79,0.079397,1.0
6,SKU_04,RET_D,98,85.0,0.8673,0,1.0,10.79,0.079397,1.0
6,SKU_06,RET_A,164,139.0,0.8476,1,1.32,8.8,0.064753,1.18
6,SKU_03,RET_C,80,69.0,0.8625,0,1.0,9.6,0.07064,1.08
6,SKU_05,RET_A,198,167.0,0.8434,1,1.32,8.67,0.063797,1.18
6,SKU_03,RET_B,120,100.0,0.8333,0,1.0,9.6,0.07064,1.0
6,SKU_03,RET_D,71,60.0,0.8451,0,1.0,9.6,0.07064,1.0
6,SKU_06,RET_C,78,65.0,0.8333,0,1.0,8.8,0.064753,1.08
6,SKU_05,RET_C,97,81.0,0.8351,0,1.0,8.67,0.063797,1.08
6,SKU_06,RET_B,97,79.0,0.8144,0,1.0,8.8,0.064753,1.0
6,SKU_06,RET_D,66,55.0,0.8333,0,1.0,8.8,0.064753,1.0
6,SKU_05,RET_B,125,101.0,0.808,0,1.0,8.67,0.063797,1.0
6,SKU_05,RET_D,84,69.0,0.8214,0,1.0,8.67,0.063797,1.0
6,SKU_02,RET_A,121,95.0,0.7851,1,1.32,6.76,0.049742,1.18
6,SKU_02,RET_C,57,45.0,0.7895,0,1.0,6.76,0.049742,1.08
6,SKU_02,RET_B,76,58.0,0.7632,0,1.0,6.76,0.049742,1.0
6,SKU_02,RET_D,44,35.0,0.7955,0,1.0,6.76,0.049742,1.0
7,SKU_10,RET_A,327,327.0,1.0,1,1.32,17.38,0.127888,1.2508
7,SKU_10,RET_C,163,163.0,1.0,0,1.0,17.38,0.127888,1.1448
7,SKU_08,RET_A,308,308.0,1.0,1,1.32,16.23,0.119426,1.18
7,SKU_10,RET_B,203,203.0,1.0,0,1.0,17.38,0.127888,1.06
7,SKU_10,RET_D,127,127.0,1.0,0,1.0,17.38,0.127888,1.06
7,SKU_08,RET_C,138,138.0,1.0,0,1.0,16.23,0.119426,1.08
7,SKU_08,RET_B,191,191.0,1.0,0,1.0,16.23,0.119426,1.0
7,SKU_08,RET_D,118,118.0,1.0,0,1.0,16.23,0.119426,1.0
7,SKU_09,RET_A,194,188.0,0.9691,1,1.32,12.39,0.09117,1.18
7,SKU_11,RET_A,233,222.0,0.9528,1,1.32,11.96,0.088006,1.18
7,SKU_09,RET_C,103,98.0,0.9515,0,1.0,12.39,0.09117,1.08
7,SKU_07,RET_A,165,154.0,0.9333,1,1.32,11.32,0.083297,1.18
7,SKU_01,RET_A,117,110.0,0.9402,1,1.32,11.09,0.081604,1.18
7,SKU_11,RET_C,113,106.0,0.9381,0,1.0,11.96,0.088006,1.08
7,SKU_12,RET_A,377,343.0,0.9098,1,1.32,10.91,0.08028,1.18
7,SKU_04,RET_A,257,233.0,0.9066,1,1.32,10.79,0.079397,1.18
7,SKU_09,RET_B,129,117.0,0.907,0,1.0,12.39,0.09117,1.0
7,SKU_09,RET_D,84,77.0,0.9167,0,1.0,12.39,0.09117,1.0
7,SKU_07,RET_C,80,73.0,0.9125,0,1.0,11.32,0.083297,1.08
7,SKU_01,RET_C,71,65.0,0.9155,0,1.0,11.09,0.081604,1.08
7,SKU_11,RET_B,136,122.0,0.8971,0,1.0,11.96,0.088006,1.0
7,SKU_11,RET_D,82,74.0,0.9024,0,1.0,11.96,0.088006,1.0
7,SKU_12,RET_C,154,137.0,0.8896,0,1.0,10.91,0.08028,1.08
7,SKU_04,RET_C,119,106.0,0.8908,0,1.0,10.79,0.079397,1.08
7,SKU_03,RET_A,178,155.0,0.8708,1,1.32,9.6,0.07064,1.18
7,SKU_07,RET_B,100,88.0,0.88,0,1.0,11.32,0.083297,1.0
7,SKU_07,RET_D,61,55.0,0.9016,0,1.0,11.32,0.083297,1.0
7,SKU_01,RET_B,79,70.0,0.8861,0,1.0,11.09,0.081604,1.0
7,SKU_01,RET_D,50,45.0,0.9,0,1.0,11.09,0.081604,1.0
7,SKU_12,RET_B,202,174.0,0.8614,0,1.0,10.91,0.08028,1.0
7,SKU_12,RET_D,119,103.0,0.8655,0,1.0,10.91,0.08028,1.0
7,SKU_04,RET_B,164,141.0,0.8598,0,1.0,10.79,0.079397,1.0
7,SKU_04,RET_D,83,72.0,0.8675,0,1.0,10.79,0.079397,1.0
7,SKU_06,RET_A,168,142.0,0.8452,1,1.32,8.8,0.064753,1.18
7,SKU_03,RET_C,94,81.0,0.8617,0,1.0,9.6,0.07064,1.08
7,SKU_05,RET_A,189,159.0,0.8413,1,1.32,8.67,0.063797,1.18
