week,sku,retailer,orders_placed,shipments,fill_rate,promo_flag,promo_uplift,revenue_per_case,revenue_weight,priority_multiplier
4,SKU_10,RET_D,103,91.0,0.8835,0,1.0,18.17,0.118503,1.06
4,SKU_05,RET_A,143,124.0,0.8671,0,1.0,17.36,0.11322,1.04
4,SKU_05,RET_B,111,96.0,0.8649,0,1.0,17.36,0.11322,1.03
4,SKU_11,RET_A,137,117.0,0.854,0,1.0,15.76,0.102785,1.1024
4,SKU_05,RET_C,94,80.0,0.8511,0,1.0,17.36,0.11322,1.0
4,SKU_05,RET_D,65,56.0,0.8615,0,1.0,17.36,0.11322,1.0
4,SKU_11,RET_B,99,84.0,0.8485,0,1.0,15.76,0.102785,1.0918
4,SKU_11,RET_C,88,74.0,0.8409,0,1.0,15.76,0.102785,1.06
4,SKU_11,RET_D,81,68.0,0.8395,0,1.0,15.76,0.102785,1.06
4,SKU_03,RET_A,160,131.0,0.8188,0,1.0,14.74,0.096133,1.04
4,SKU_03,RET_B,113,92.0,0.8142,0,1.0,14.74,0.096133,1.03
4,SKU_07,RET_A,123,99.0,0.8049,0,1.0,14.18,0.09248,1.04
4,SKU_03,RET_C,103,83.0,0.8058,0,1.0,14.74,0.096133,1.0
4,SKU_03,RET_D,88,71.0,0.8068,0,1.0,14.74,0.096133,1.0
4,SKU_07,RET_B,109,88.0,0.8073,0,1.0,14.18,0.09248,1.03
4,SKU_07,RET_C,94,75.0,0.7979,0,1.0,14.18,0.09248,1.0
4,SKU_07,RET_D,62,50.0,0.8065,0,1.0,14.18,0.09248,1.0
4,SKU_09,RET_A,210,163.0,0.7762,0,1.0,12.34,0.08048,1.04
4,SKU_09,RET_B,180,139.0,0.7722,0,1.0,12.34,0.08048,1.03
4,SKU_08,RET_A,164,127.0,0.7744,0,1.0,12.21,0.079632,1.04
4,SKU_02,RET_A,69,53.0,0.7681,0,1.0,12.21,0.079632,1.04
4,SKU_08,RET_B,118,91.0,0.7712,0,1.0,12.21,0.079632,1.03
4,SKU_02,RET_B,56,43.0,0.7679,0,1.0,12.21,0.079632,1.03
4,SKU_09,RET_C,145,110.0,0.7586,0,1.0,12.34,0.08048,1.0
4,SKU_09,RET_D,94,71.0,0.7553,0,1.0,12.34,0.08048,1.0
4,SKU_08,RET_C,113,86.0,0.7611,0,1.0,12.21,0.079632,1.0
4,SKU_08,RET_D,85,64.0,0.7529,0,1.0,12.21,0.079632,1.0
4,SKU_02,RET_C,46,34.0,0.7391,0,1.0,12.21,0.079632,1.0
4,SKU_02,RET_D,37,28.0,0.7568,0,1.0,12.21,0.079632,1.0
4,SKU_04,RET_A,177,130.0,0.7345,0,1.0,10.41,0.067893,1.04
4,SKU_04,RET_B,144,105.0,0.7292,0,1.0,10.41,0.067893,1.03
4,SKU_04,RET_C,104,75.0,0.7212,0,1.0,10.41,0.067893,1.0
4,SKU_04,RET_D,80,58.0,0.725,0,1.0,10.41,0.067893,1.0
4,SKU_12,RET_A,202,144.0,0.7129,0,1.0,9.12,0.05948,1.04
4,SKU_12,RET_B,199,141.0,0.7085,0,1.0,9.12,0.05948,1.03
4,SKU_12,RET_C,158,111.0,0.7025,0,1.0,9.12,0.05948,1.0
4,SKU_12,RET_D,137,96.0,0.7007,0,1.0,9.12,0.05948,1.0
4,SKU_06,RET_A,119,83.0,0.6975,0,1.0,8.46,0.055175,1.04
4,SKU_06,RET_B,100,70.0,0.7,0,1.0,8.46,0.055175,1.03
4,SKU_01,RET_A,100,70.0,0.7,0,1.0,8.37,0.054588,1.04
4,SKU_01,RET_B,86,59.0,0.686,0,1.0,8.37,0.054588,1.03
4,SKU_06,RET_C,79,54.0,0.6835,0,1.0,8.46,0.055175,1.0
4,SKU_06,RET_D,68,47.0,0.6912,0,1.0,8.46,0.055175,1.0
4,SKU_01,RET_C,63,43.0,0.6825,0,1.0,8.37,0.054588,1.0
4,SKU_01,RET_D,46,31.0,0.6739,0,1.0,8.37,0.054588,1.0
5,SKU_10,RET_A,291,291.0,1.0,1,1.32,18.17,0.118503,1.3008
5,SKU_05,RET_A,197,197.0,1.0,1,1.32,17.36,0.11322,1.2272
5,SKU_11,RET_A,201,201.0,1.0,1,1.32,15.76,0.102785,1.3008
5,SKU_10,RET_B,170,170.0,1.0,0,1.0,18.17,0.118503,1.0918
5,SKU_10,RET_C,152,152.0,1.0,0,1.0,18.17,0.118503,1.06
5,SKU_10,RET_D,114,114.0,1.0,0,1.0,18.17,0.118503,1.06
5,SKU_03,RET_A,236,236.0,1.0,1,1.32,14.74,0.096133,1.2272
5,SKU_05,RET_B,107,107.0,1.0,0,1.0,17.36,0.11322,1.03
5,SKU_07,RET_A,189,189.0,1.0,1,1.32,14.18,0.09248,1.2272
5,SKU_05,RET_C,88,88.0,1.0,0,1.0,17.36,0.11322,1.0
5,SKU_05,RET_D,81,81.0,1.0,0,1.0,17.36,0.11322,1.0
5,SKU_11,RET_B,119,119.0,1.0,0,1.0,15.76,0.102785,1.0918
5,SKU_11,RET_C,109,108.0,0.9908,0,1.0,15.76,0.102785,1.06
5,SKU_11,RET_D,77,77.0,1.0,0,1.0,15.76,0.102785,1.06
5,SKU_03,RET_B,141,134.0,0.9504,0,1.0,14.74,0.096133,1.03
5,SKU_09,RET_A,271,254.0,0.9373,1,1.32,12.34,0.08048,1.2272
5,SKU_08,RET_A,244,228.0,0.9344,1,1.32,12.21,0.079632,1.2272
5,SKU_02,RET_A,93,89.0,0.957,1,1.32,12.21,0.079632,1.2272
5,SKU_03,RET_C,108,102.0,0.9444,0,1.0,14.74,0.096133,1.0
5,SKU_03,RET_D,97,92.0,0.9485,0,1.0,14.74,0.096133,1.0
5,SKU_07,RET_B,126,118.0,0.9365,0,1.0,14.18,0.09248,1.03
5,SKU_07,RET_C,92,86.0,0.9348,0,1.0,14.18,0.09248,1.0
5,SKU_07,RET_D,69,65.0,0.942,0,1.0,14.18,0.09248,1.0
5,SKU_04,RET_A,243,214.0,0.8807,1,1.32,10.41,0.067893,1.2272
5,SKU_09,RET_B,178,157.0,0.882,0,1.0,12.34,0.08048,1.03
5,SKU_08,RET_B,144,127.0,0.8819,0,1.0,12.21,0.079632,1.03
5,SKU_02,RET_B,64,58.0,0.9062,0,1.0,12.21,0.079632,1.03
5,SKU_09,RET_C,148,130.0,0.8784,0,1.0,12.34,0.08048,1.0
5,SKU_09,RET_D,122,107.0,0.877,0,1.0,12.34,0.08048,1.0
5,SKU_08,RET_C,118,103.0,0.8729,0,1.0,12.21,0.079632,1.0
5,SKU_08,RET_D,83,73.0,0.8795,0,1.0,12.21,0.079632,1.0
5,SKU_02,RET_C,52,47.0,0.9038,0,1.0,12.21,0.079632,1.0
5,SKU_02,RET_D,36,33.0,0.9167,0,1.0,12.21,0.079632,1.0
5,SKU_12,RET_A,337,282.0,0.8368,1,1.32,9.12,0.05948,1.2272
5,SKU_04,RET_B,136,114.0,0.8382,0,1.0,10.41,0.067893,1.03
5,SKU_04,RET_C,105,87.0,0.8286,0,1.0,10.41,0.067893,1.0
5,SKU_04,RET_D,85,71.0,0.8353,0,1.0,10.41,0.067893,1.0
5,SKU_06,RET_A,159,131.0,0.8239,1,1.32,8.46,0.055175,1.2272
5,SKU_01,RET_A,137,113.0,0.8248,1,1.32,8.37,0.054588,1.2272
5,SKU_12,RET_B,209,165.0,0.7895,0,1.0,9.12,0.05948,1.03
5,SKU_12,RET_C,180,142.0,0.7889,0,1.0,9.12,0.05948,1.0
5,SKU_12,RET_D,127,100.0,0.7874,0,1.0,9.12,0.05948,1.0
5,SKU_06,RET_B,104,81.0,0.7788,0,1.0,8.46,0.055175,1.03
5,SKU_01,RET_B,82,64.0,0.7805,0,1.0,8.37,0.054588,1.03
5,SKU_06,RET_C,91,71.0,0.7802,0,1.0,8.46,0.055175,1.0
5,SKU_06,RET_D,65,51.0,0.7846,0,1.0,8.46,0.055175,1.0
5,SKU_01,RET_C,69,53.0,0.7681,0,1.0,8.37,0.054588,1.0
5,SKU_01,RET_D,50,39.0,0.78,0,1.0,8.37,0.054588,1.0
6,SKU_10,RET_A,331,331.0,1.0,1,1.32,18.17,0.118503,1.3008
6,SKU_05,RET_A,187,187.0,1.0,1,1.32,17.36,0.11322,1.2272
6,SKU_11,RET_A,193,193.0,1.0,1,1.32,15.76,0.102785,1.3008
6,SKU_10,RET_B,163,163.0,1.0,0,1.0,18.17,0.118503,1.0918
6,SKU_10,RET_C,167,167.0,1.0,0,1.0,18.17,0.118503,1.06
6,SKU_10,RET_D,115,115.0,1.0,0,1.0,18.17,0.118503,1.06
6,SKU_03,RET_A,230,230.0,1.0,1,1.32,14.74,0.096133,1.2272
6,SKU_05,RET_B,116,116.0,1.0,0,1.0,17.36,0.11322,1.03
6,SKU_07,RET_A,211,211.0,1.0,1,1.32,14.18,0.09248,1.2272
6,SKU_05,RET_C,91,91.0,1.0,0,1.0,17.36,0.11322,1.0
6,SKU_05,RET_D,81,81.0,1.0,0,1.0,17.36,0.11322,1.0
6,SKU_11,RET_B,130,130.0,1.0,0,1.0,15.76,0.102785,1.0918
6,SKU_11,RET_C,99,98.0,0.9899,0,1.0,15.76,0.102785,1.06
6,SKU_11,RET_D,78,78.0,1.0,0,1.0,15.76,0.102785,1.06
6,SKU_03,RET_B,134,127.0,0.9478,0,1.0,14.74,0.096133,1.03
6,SKU_09,RET_A,284,267.0,0.9401,1,1.32,12.34,0.08048,1.2272
6,SKU_08,RET_A,250,234.0,0.936,1,1.32,12.21,0.079632,1.2272
6,SKU_02,RET_A,102,97.0,0.951,1,1.32,12.21,0.079632,1.2272
6,SKU_03,RET_C,115,108.0,0.9391,0,1.0,14.74,0.096133,1.0
6,SKU_03,RET_D,84,80.0,0.9524,0,1.0,14.74,0.096133,1.0
6,SKU_07,RET_B,128,120.0,0.9375,0,1.0,14.18,0.09248,1.03
6,SKU_07,RET_C,106,98.0,0.9245,0,1.0,14.18,0.09248,1.0
6,SKU_07,RET_D,79,74.0,0.9367,0,1.0,14.18,0.09248,1.0
6,SKU_04,RET_A,230,203.0,0.8826,1,1.32,10.41,0.067893,1.2272
6,SKU_09,RET_B,210,185.0,0.881,0,1.0,12.34,0.08048,1.03
6,SKU_08,RET_B,155,137.0,0.8839,0,1.0,12.21,0.079632,1.03
6,SKU_02,RET_B,64,58.0,0.9062,0,1.0,12.21,0.079632,1.03
6,SKU_09,RET_C,146,128.0,0.8767,0,1.0,12.34,0.08048,1.0
6,SKU_09,RET_D,115,101.0,0.8783,0,1.0,12.34,0.08048,1.0
6,SKU_08,RET_C,121,106.0,0.876,0,1.0,12.21,0.079632,1.0
6,SKU_08,RET_D,96,84.0,0.875,0,1.0,12.21,0.079632,1.0
6,SKU_02,RET_C,49,44.0,0.898,0,1.0,12.21,0.079632,1.0
6,SKU_02,RET_D,41,37.0,0.9024,0,1.0,12.21,0.079632,1.0
6,SKU_12,RET_A,326,273.0,0.8374,1,1.32,9.12,0.05948,1.2272
6,SKU_04,RET_B,146,122.0,0.8356,0,1.0,10.41,0.067893,1.03
6,SKU_04,RET_C,117,97.0,0.8291,0,1.0,10.41,0.067893,1.0
6,SKU_04,RET_D,94,78.0,0.8298,0,1.0,10.41,0.067893,1.0
6,SKU_06,RET_A,176,145.0,0.8239,1,1.32,8.46,0.055175,1.2272
6,SKU_01,RET_A,145,119.0,0.8207,1,1.32,8.37,0.054588,1.2272
6,SKU_12,RET_B,211,168.0,0.7962,0,1.0,9.12,0.05948,1.03
6,SKU_12,RET_C,181,143.0,0.7901,0,1.0,9.12,0.05948,1.0
6,SKU_12,RET_D,144,115.0,0.7986,0,1.0,9.12,0.05948,1.0
6,SKU_06,RET_B,96,76.0,0.7917,0,1.0,8.46,0.055175,1.03
6,SKU_01,RET_B,91,72.0,0.7912,0,1.0,8.37,0.054588,1.03
6,SKU_06,RET_C,83,64.0,0.7711,0,1.0,8.46,0.055175,1.0
6,SKU_06,RET_D,73,57.0,0.7808,0,1.0,8.46,0.055175,1.0
6,SKU_01,RET_C,67,52.0,0.7761,0,1.0,8.37,0.054588,1.0
6,SKU_01,RET_D,61,48.0,0.7869,0,1.0,8.37,0.054588,1.0
7,SKU_10,RET_A,303,303.0,1.0,1,1.32,18.17,0.118503,1.3008
7,SKU_05,RET_A,196,196.0,1.0,1,1.32,17.36,0.11322,1.2272
7,SKU_11,RET_A,222,222.0,1.0,1,1.32,15.76,0.102785,1.3008
7,SKU_10,RET_B,206,206.0,1.0,0,1.0,18.17,0.118503,1.0918
7,SKU_10,RET_C,160,160.0,1.0,0,1.0,18.17,0.118503,1.06
7,SKU_10,RET_D,128,128.0,1.0,0,1.0,18.17,0.118503,1.06
7,SKU_03,RET_A,211,211.0,1.0,1,1.32,14.74,0.096133,1.2272
7,SKU_05,RET_B,121,121.0,1.0,0,1.0,17.36,0.11322,1.03
7,SKU_07,RET_A,206,206.0,1.0,1,1.32,14.18,0.09248,1.2272
7,SKU_05,RET_C,103,103.0,1.0,0,1.0,17.36,0.11322,1.0
7,SKU_05,RET_D,73,73.0,1.0,0,1.0,17.36,0.11322,1.0
7,SKU_11,RET_B,122,122.0,1.0,0,1.0,15.76,0.102785,1.0918
7,SKU_11,RET_C,107,106.0,0.9907,0,1.0,15.76,0.102785,1.06
7,SKU_11,RET_D,84,84.0,1.0,0,1.0,15.76,0.102785,1.06
7,SKU_03,RET_B,128,122.0,0.9531,0,1.0,14.74,0.096133,1.03
7,SKU_09,RET_A,316,296.0,0.9367,1,1.32,12.34,0.08048,1.2272
7,SKU_08,RET_A,255,238.0,0.9333,1,1.32,12.21,0.079632,1.2272
7,SKU_02,RET_A,107,101.0,0.9439,1,1.32,12.21,0.079632,1.2272
7,SKU_03,RET_C,114,107.0,0.9386,0,1.0,14.74,0.096133,1.0
7,SKU_03,RET_D,89,84.0,0.9438,0,1.0,14.74,0.096133,1.0
7,SKU_07,RET_B,135,126.0,0.9333,0,1.0,14.18,0.09248,1.03
7,SKU_07,RET_C,101,94.0,0.9307,0,1.0,14.18,0.09248,1.0
7,SKU_07,RET_D,79,74.0,0.9367,0,1.0,14.18,0.09248,1.0
7,SKU_04,RET_A,233,205.0,0.8798,1,1.32,10.41,0.067893,1.2272
7,SKU_09,RET_B,184,162.0,0.8804,0,1.0,12.34,0.08048,1.03
7,SKU_08,RET_B,135,119.0,0.8815,0,1.0,12.21,0.079632,1.03
7,SKU_02,RET_B,63,57.0,0.9048,0,1.0,12.21,0.079632,1.03
7,SKU_09,RET_C,139,122.0,0.8777,0,1.0,12.34,0.08048,1.0
7,SKU_09,RET_D,116,102.0,0.8793,0,1.0,12.34,0.08048,1.0
7,SKU_08,RET_C,141,123.0,0.8723,0,1.0,12.21,0.079632,1.0
7,SKU_08,RET_D,106,93.0,0.8774,0,1.0,12.21,0.079632,1.0
7,SKU_02,RET_C,49,44.0,0.898,0,1.0,12.21,0.079632,1.0
7,SKU_02,RET_D,39,36.0,0.9231,0,1.0,12.21,0.079632,1.0
7,SKU_12,RET_A,346,290.0,0.8382,1,1.32,9.12,0.05948,1.2272
7,SKU_04,RET_B,155,129.0,0.8323,0,1.0,10.41,0.067893,1.03
7,SKU_04,RET_C,135,112.0,0.8296,0,1.0,10.41,0.067893,1.0
