week,sku,retailer,orders_placed,promo_flag,promo_uplift,revenue_per_case,revenue_weight,priority_multiplier,unit_value,capacity_cases
14,SKU_03,RET_B,68,0,1.0,14.26,0.093686,1.12,15.971200000000001,3540
14,SKU_03,RET_C,52,0,1.0,14.26,0.093686,1.0,14.26,3540
14,SKU_03,RET_D,45,0,1.0,14.26,0.093686,1.0,14.26,3540
14,SKU_04,RET_A,129,0,1.0,12.12,0.079627,1.0,12.12,3540
14,SKU_04,RET_B,111,0,1.0,12.12,0.079627,1.12,13.5744,3540
14,SKU_04,RET_C,83,0,1.0,12.12,0.079627,1.0,12.12,3540
14,SKU_04,RET_D,57,0,1.0,12.12,0.079627,1.0,12.12,3540
14,SKU_05,RET_A,153,0,1.0,16.42,0.107877,1.0,16.42,3540
14,SKU_05,RET_B,109,0,1.0,16.42,0.107877,1.12,18.390400000000003,3540
14,SKU_05,RET_C,83,0,1.0,16.42,0.107877,1.0,16.42,3540
14,SKU_05,RET_D,75,0,1.0,16.42,0.107877,1.0,16.42,3540
14,SKU_06,RET_A,106,0,1.0,15.38,0.101045,1.0,15.38,3540
14,SKU_06,RET_B,92,0,1.0,15.38,0.101045,1.12,17.225600000000004,3540
14,SKU_06,RET_C,73,0,1.0,15.38,0.101045,1.0,15.38,3540
14,SKU_06,RET_D,58,0,1.0,15.38,0.101045,1.0,15.38,3540
14,SKU_07,RET_A,110,0,1.0,7.45,0.048946,1.0,7.45,3540
14,SKU_07,RET_B,97,0,1.0,7.45,0.048946,1.12,8.344000000000001,3540
14,SKU_07,RET_C,75,0,1.0,7.45,0.048946,1.0,7.45,3540
14,SKU_07,RET_D,61,0,1.0,7.45,0.048946,1.0,7.45,3540
14,SKU_08,RET_A,121,0,1.0,11.85,0.077853,1.0,11.85,3540
14,SKU_08,RET_B,85,0,1.0,11.85,0.077853,1.12,13.272,3540
14,SKU_08,RET_C,79,0,1.0,11.85,0.077853,1.0,11.85,3540
14,SKU_08,RET_D,60,0,1.0,11.85,0.077853,1.0,11.85,3540
14,SKU_09,RET_A,156,0,1.0,16.34,0.107352,1.06,17.3204,3540
14,SKU_09,RET_B,142,0,1.0,16.34,0.107352,1.1872,19.398848,3540
14,SKU_09,RET_C,104,0,1.0,16.34,0.107352,1.06,17.3204,3540
14,SKU_09,RET_D,86,0,1.0,16.34,0.107352,1.06,17.3204,3540
14,SKU_10,RET_A,177,0,1.0,7.43,0.048814,1.0,7.43,3540
14,SKU_10,RET_B,146,0,1.0,7.43,0.048814,1.12,8.3216,3540
14,SKU_10,RET_C,116,0,1.0,7.43,0.048814,1.0,7.43,3540
14,SKU_10,RET_D,96,0,1.0,7.43,0.048814,1.0,7.43,3540
14,SKU_11,RET_A,132,0,1.0,11.79,0.077459,1.0,11.79,3540
14,SKU_11,RET_B,106,0,1.0,11.79,0.077459,1.12,13.2048,3540
14,SKU_11,RET_C,95,0,1.0,11.79,0.077459,1.0,11.79,3540
14,SKU_11,RET_D,73,0,1.0,11.79,0.077459,1.0,11.79,3540
14,SKU_12,RET_A,145,0,1.0,17.4,0.114316,1.06,18.444,3540
14,SKU_12,RET_B,125,0,1.0,17.4,0.114316,1.1872,20.65728,3540
14,SKU_12,RET_C,101,0,1.0,17.4,0.114316,1.06,18.444,3540
14,SKU_12,RET_D,75,0,1.0,17.4,0.114316,1.06,18.444,3540
15,SKU_01,RET_A,107,0,1.0,11.17,0.073385,1.0,11.17,3665
15,SKU_01,RET_B,80,0,1.0,11.17,0.073385,1.12,12.5104,3665
15,SKU_01,RET_C,63,0,1.0,11.17,0.073385,1.0,11.17,3665
15,SKU_01,RET_D,46,0,1.0,11.17,0.073385,1.0,11.17,3665
15,SKU_02,RET_A,98,0,1.0,10.6,0.069641,1.0,10.6,3665
15,SKU_02,RET_B,64,0,1.0,10.6,0.069641,1.12,11.872,3665
15,SKU_02,RET_C,58,0,1.0,10.6,0.069641,1.0,10.6,3665
15,SKU_02,RET_D,49,0,1.0,10.6,0.069641,1.0,10.6,3665
15,SKU_03,RET_A,81,0,1.0,14.26,0.093686,1.0,14.26,3665
15,SKU_03,RET_B,61,0,1.0,14.26,0.093686,1.12,15.971200000000001,3665
15,SKU_03,RET_C,54,0,1.0,14.26,0.093686,1.0,14.26,3665
15,SKU_03,RET_D,37,0,1.0,14.26,0.093686,1.0,14.26,3665
15,SKU_04,RET_A,124,0,1.0,12.12,0.079627,1.0,12.12,3665
15,SKU_04,RET_B,99,0,1.0,12.12,0.079627,1.12,13.5744,3665
15,SKU_04,RET_C,81,0,1.0,12.12,0.079627,1.0,12.12,3665
15,SKU_04,RET_D,58,0,1.0,12.12,0.079627,1.0,12.12,3665
15,SKU_05,RET_A,136,0,1.0,16.42,0.107877,1.0,16.42,3665
15,SKU_05,RET_B,111,0,1.0,16.42,0.107877,1.12,18.390400000000003,3665
15,SKU_05,RET_C,93,0,1.0,16.42,0.107877,1.0,16.42,3665
15,SKU_05,RET_D,76,0,1.0,16.42,0.107877,1.0,16.42,3665
15,SKU_06,RET_A,116,0,1.0,15.38,0.101045,1.0,15.38,3665
15,SKU_06,RET_B,77,0,1.0,15.38,0.101045,1.12,17.225600000000004,3665
15,SKU_06,RET_C,71,0,1.0,15.38,0.101045,1.0,15.38,3665
15,SKU_06,RET_D,57,0,1.0,15.38,0.101045,1.0,15.38,3665
15,SKU_07,RET_A,123,0,1.0,7.45,0.048946,1.0,7.45,3665
15,SKU_07,RET_B,100,0,1.0,7.45,0.048946,1.12,8.344000000000001,3665
15,SKU_07,RET_C,82,0,1.0,7.45,0.048946,1.0,7.45,3665
15,SKU_07,RET_D,63,0,1.0,7.45,0.048946,1.0,7.45,3665
15,SKU_08,RET_A,116,0,1.0,11.85,0.077853,1.0,11.85,3665
15,SKU_08,RET_B,94,0,1.0,11.85,0.077853,1.12,13.272,3665
15,SKU_08,RET_C,76,0,1.0,11.85,0.077853,1.0,11.85,3665
15,SKU_08,RET_D,62,0,1.0,11.85,0.077853,1.0,11.85,3665
15,SKU_09,RET_A,154,0,1.0,16.34,0.107352,1.06,17.3204,3665
15,SKU_09,RET_B,139,0,1.0,16.34,0.107352,1.1872,19.398848,3665
15,SKU_09,RET_C,99,0,1.0,16.34,0.107352,1.06,17.3204,3665
15,SKU_09,RET_D,80,0,1.0,16.34,0.107352,1.06,17.3204,3665
15,SKU_10,RET_A,163,0,1.0,7.43,0.048814,1.0,7.43,3665
15,SKU_10,RET_B,137,0,1.0,7.43,0.048814,1.12,8.3216,3665
15,SKU_10,RET_C,113,0,1.0,7.43,0.048814,1.0,7.43,3665
15,SKU_10,RET_D,95,0,1.0,7.43,0.048814,1.0,7.43,3665
15,SKU_11,RET_A,148,0,1.0,11.79,0.077459,1.0,11.79,3665
15,SKU_11,RET_B,117,0,1.0,11.79,0.077459,1.12,13.2048,3665
15,SKU_11,RET_C,90,0,1.0,11.79,0.077459,1.0,11.79,3665
15,SKU_11,RET_D,73,0,1.0,11.79,0.077459,1.0,11.79,3665
15,SKU_12,RET_A,145,0,1.0,17.4,0.114316,1.06,18.444,3665
15,SKU_12,RET_B,119,0,1.0,17.4,0.114316,1.1872,20.65728,3665
15,SKU_12,RET_C,103,0,1.0,17.4,0.114316,1.06,18.444,3665
15,SKU_12,RET_D,81,0,1.0,17.4,0.114316,1.06,18.444,3665
16,SKU_01,RET_A,100,0,1.0,11.17,0.073385,1.0,11.17,3973
16,SKU_01,RET_B,79,0,1.0,11.17,0.073385,1.12,12.5104,3973
16,SKU_01,RET_C,70,0,1.0,11.17,0.073385,1.0,11.17,3973
16,SKU_01,RET_D,52,0,1.0,11.17,0.073385,1.0,11.17,3973
16,SKU_02,RET_A,89,0,1.0,10.6,0.069641,1.0,10.6,3973
16,SKU_02,RET_B,75,0,1.0,10.6,0.069641,1.12,11.872,3973
16,SKU_02,RET_C,54,0,1.0,10.6,0.069641,1.0,10.6,3973
16,SKU_02,RET_D,47,0,1.0,10.6,0.069641,1.0,10.6,3973
16,SKU_03,RET_A,89,0,1.0,14.26,0.093686,1.0,14.26,3973
16,SKU_03,RET_B,66,0,1.0,14.26,0.093686,1.12,15.971200000000001,3973
16,SKU_03,RET_C,55,0,1.0,14.26,0.093686,1.0,14.26,3973
16,SKU_03,RET_D,44,0,1.0,14.26,0.093686,1.0,14.26,3973
16,SKU_04,RET_A,120,0,1.0,12.12,0.079627,1.0,12.12,3973
16,SKU_04,RET_B,103,0,1.0,12.12,0.079627,1.12,13.5744,3973
16,SKU_04,RET_C,81,0,1.0,12.12,0.079627,1.0,12.12,3973
16,SKU_04,RET_D,69,0,1.0,12.12,0.079627,1.0,12.12,3973
16,SKU_05,RET_A,142,0,1.0,16.42,0.107877,1.0,16.42,3973
16,SKU_05,RET_B,113,0,1.0,16.42,0.107877,1.12,18.390400000000003,3973
16,SKU_05,RET_C,95,0,1.0,16.42,0.107877,1.0,16.42,3973
16,SKU_05,RET_D,82,0,1.0,16.42,0.107877,1.0,16.42,3973
16,SKU_06,RET_A,112,0,1.0,15.38,0.101045,1.0,15.38,3973
16,SKU_06,RET_B,90,0,1.0,15.38,0.101045,1.12,17.225600000000004,3973
16,SKU_06,RET_C,72,0,1.0,15.38,0.101045,1.0,15.38,3973
16,SKU_06,RET_D,60,0,1.0,15.38,0.101045,1.0,15.38,3973
16,SKU_07,RET_A,122,0,1.0,7.45,0.048946,1.0,7.45,3973
16,SKU_07,RET_B,99,0,1.0,7.45,0.048946,1.12,8.344000000000001,3973
16,SKU_07,RET_C,85,0,1.0,7.45,0.048946,1.0,7.45,3973
16,SKU_07,RET_D,68,0,1.0,7.45,0.048946,1.0,7.45,3973
16,SKU_08,RET_A,122,0,1.0,11.85,0.077853,1.0,11.85,3973
16,SKU_08,RET_B,90,0,1.0,11.85,0.077853,1.12,13.272,3973
16,SKU_08,RET_C,80,0,1.0,11.85,0.077853,1.0,11.85,3973
16,SKU_08,RET_D,62,0,1.0,11.85,0.077853,1.0,11.85,3973
16,SKU_09,RET_A,190,0,1.0,16.34,0.107352,1.06,17.3204,3973
16,SKU_09,RET_B,133,0,1.0,16.34,0.107352,1.1872,19.398848,3973
16,SKU_09,RET_C,111,0,1.0,16.34,0.107352,1.06,17.3204,3973
16,SKU_09,RET_D,84,0,1.0,16.34,0.107352,1.06,17.3204,3973
16,SKU_10,RET_A,190,0,1.0,7.43,0.048814,1.0,7.43,3973
16,SKU_10,RET_B,157,0,1.0,7.43,0.048814,1.12,8.3216,3973
16,SKU_10,RET_C,127,0,1.0,7.43,0.048814,1.0,7.43,3973
16,SKU_10,RET_D,101,0,1.0,7.43,0.048814,1.0,7.43,3973
16,SKU_11,RET_A,131,0,1.0,11.79,0.077459,1.0,11.79,3973
16,SKU_11,RET_B,119,0,1.0,11.79,0.077459,1.12,13.2048,3973
16,SKU_11,RET_C,102,0,1.0,11.79,0.077459,1.0,11.79,3973
16,SKU_11,RET_D,73,0,1.0,11.79,0.077459,1.0,11.79,3973
16,SKU_12,RET_A,153,0,1.0,17.4,0.114316,1.06,18.444,3973
16,SKU_12,RET_B,140,0,1.0,17.4,0.114316,1.1872,20.65728,3973
16,SKU_12,RET_C,101,0,1.0,17.4,0.114316,1.06,18.444,3973
16,SKU_12,RET_D,75,0,1.0,17.4,0.114316,1.06,18.444,3973
