week,sku,retailer,orders_placed,shipments,fill_rate,promo_flag,promo_uplift,revenue_per_case,revenue_weight,priority_multiplier
2,SKU_05,RET_B,106,106.0,1.0,0,1.0,16.42,0.107877,1.12
2,SKU_09,RET_A,135,135.0,1.0,0,1.0,16.34,0.107352,1.06
2,SKU_09,RET_C,103,103.0,1.0,0,1.0,16.34,0.107352,1.06
2,SKU_09,RET_D,71,71.0,1.0,0,1.0,16.34,0.107352,1.06
2,SKU_06,RET_B,70,70.0,1.0,0,1.0,15.38,0.101045,1.12
2,SKU_05,RET_A,135,135.0,1.0,0,1.0,16.42,0.107877,1.0
2,SKU_05,RET_C,80,80.0,1.0,0,1.0,16.42,0.107877,1.0
2,SKU_05,RET_D,62,62.0,1.0,0,1.0,16.42,0.107877,1.0
2,SKU_03,RET_B,56,56.0,1.0,0,1.0,14.26,0.093686,1.12
2,SKU_06,RET_A,92,90.0,0.9783,0,1.0,15.38,0.101045,1.0
2,SKU_06,RET_C,63,62.0,0.9841,0,1.0,15.38,0.101045,1.0
2,SKU_06,RET_D,50,50.0,1.0,0,1.0,15.38,0.101045,1.0
2,SKU_03,RET_A,81,77.0,0.9506,0,1.0,14.26,0.093686,1.0
2,SKU_03,RET_C,47,45.0,0.9574,0,1.0,14.26,0.093686,1.0
2,SKU_03,RET_D,37,36.0,0.973,0,1.0,14.26,0.093686,1.0
2,SKU_04,RET_B,80,75.0,0.9375,0,1.0,12.12,0.079627,1.12
2,SKU_08,RET_B,85,79.0,0.9294,0,1.0,11.85,0.077853,1.12
2,SKU_11,RET_B,91,84.0,0.9231,0,1.0,11.79,0.077459,1.12
2,SKU_01,RET_B,75,68.0,0.9067,0,1.0,11.17,0.073385,1.12
2,SKU_04,RET_A,115,102.0,0.887,0,1.0,12.12,0.079627,1.0
2,SKU_04,RET_C,73,66.0,0.9041,0,1.0,12.12,0.079627,1.0
2,SKU_04,RET_D,62,56.0,0.9032,0,1.0,12.12,0.079627,1.0
2,SKU_02,RET_B,65,58.0,0.8923,0,1.0,10.6,0.069641,1.12
2,SKU_08,RET_A,100,89.0,0.89,0,1.0,11.85,0.077853,1.0
2,SKU_08,RET_C,67,60.0,0.8955,0,1.0,11.85,0.077853,1.0
2,SKU_08,RET_D,54,48.0,0.8889,0,1.0,11.85,0.077853,1.0
2,SKU_11,RET_A,124,109.0,0.879,0,1.0,11.79,0.077459,1.0
2,SKU_11,RET_C,94,83.0,0.883,0,1.0,11.79,0.077459,1.0
2,SKU_11,RET_D,60,54.0,0.9,0,1.0,11.79,0.077459,1.0
2,SKU_01,RET_A,88,76.0,0.8636,0,1.0,11.17,0.073385,1.0
2,SKU_01,RET_C,62,54.0,0.871,0,1.0,11.17,0.073385,1.0
2,SKU_01,RET_D,50,44.0,0.88,0,1.0,11.17,0.073385,1.0
2,SKU_02,RET_A,83,71.0,0.8554,0,1.0,10.6,0.069641,1.0
2,SKU_02,RET_C,52,45.0,0.8654,0,1.0,10.6,0.069641,1.0
2,SKU_02,RET_D,40,35.0,0.875,0,1.0,10.6,0.069641,1.0
2,SKU_07,RET_B,87,69.0,0.7931,0,1.0,7.45,0.048946,1.12
2,SKU_10,RET_B,155,122.0,0.7871,0,1.0,7.43,0.048814,1.12
2,SKU_07,RET_A,104,80.0,0.7692,0,1.0,7.45,0.048946,1.0
2,SKU_07,RET_C,70,53.0,0.7571,0,1.0,7.45,0.048946,1.0
2,SKU_07,RET_D,59,45.0,0.7627,0,1.0,7.45,0.048946,1.0
2,SKU_10,RET_A,164,124.0,0.7561,0,1.0,7.43,0.048814,1.0
2,SKU_10,RET_C,114,86.0,0.7544,0,1.0,7.43,0.048814,1.0
2,SKU_10,RET_D,80,61.0,0.7625,0,1.0,7.43,0.048814,1.0
3,SKU_12,RET_B,125,125.0,1.0,0,1.0,17.4,0.114316,1.1872
3,SKU_09,RET_B,124,124.0,1.0,0,1.0,16.34,0.107352,1.1872
3,SKU_12,RET_A,146,146.0,1.0,0,1.0,17.4,0.114316,1.06
3,SKU_12,RET_C,104,104.0,1.0,0,1.0,17.4,0.114316,1.06
3,SKU_12,RET_D,79,79.0,1.0,0,1.0,17.4,0.114316,1.06
3,SKU_05,RET_B,106,106.0,1.0,0,1.0,16.42,0.107877,1.12
3,SKU_09,RET_A,148,148.0,1.0,0,1.0,16.34,0.107352,1.06
3,SKU_09,RET_C,97,97.0,1.0,0,1.0,16.34,0.107352,1.06
3,SKU_09,RET_D,89,89.0,1.0,0,1.0,16.34,0.107352,1.06
3,SKU_06,RET_B,93,93.0,1.0,0,1.0,15.38,0.101045,1.12
3,SKU_05,RET_A,128,128.0,1.0,0,1.0,16.42,0.107877,1.0
3,SKU_05,RET_C,90,90.0,1.0,0,1.0,16.42,0.107877,1.0
3,SKU_05,RET_D,73,73.0,1.0,0,1.0,16.42,0.107877,1.0
3,SKU_03,RET_B,64,64.0,1.0,0,1.0,14.26,0.093686,1.12
3,SKU_06,RET_A,113,111.0,0.9823,0,1.0,15.38,0.101045,1.0
3,SKU_06,RET_C,82,81.0,0.9878,0,1.0,15.38,0.101045,1.0
3,SKU_06,RET_D,61,60.0,0.9836,0,1.0,15.38,0.101045,1.0
3,SKU_03,RET_A,79,75.0,0.9494,0,1.0,14.26,0.093686,1.0
3,SKU_03,RET_C,56,54.0,0.9643,0,1.0,14.26,0.093686,1.0
3,SKU_03,RET_D,37,36.0,0.973,0,1.0,14.26,0.093686,1.0
3,SKU_04,RET_B,104,97.0,0.9327,0,1.0,12.12,0.079627,1.12
3,SKU_08,RET_B,89,82.0,0.9213,0,1.0,11.85,0.077853,1.12
3,SKU_11,RET_B,117,108.0,0.9231,0,1.0,11.79,0.077459,1.12
3,SKU_01,RET_B,78,71.0,0.9103,0,1.0,11.17,0.073385,1.12
3,SKU_04,RET_A,128,114.0,0.8906,0,1.0,12.12,0.079627,1.0
3,SKU_04,RET_C,81,73.0,0.9012,0,1.0,12.12,0.079627,1.0
3,SKU_04,RET_D,61,55.0,0.9016,0,1.0,12.12,0.079627,1.0
3,SKU_02,RET_B,77,69.0,0.8961,0,1.0,10.6,0.069641,1.12
3,SKU_08,RET_A,119,105.0,0.8824,0,1.0,11.85,0.077853,1.0
3,SKU_08,RET_C,79,70.0,0.8861,0,1.0,11.85,0.077853,1.0
3,SKU_08,RET_D,53,48.0,0.9057,0,1.0,11.85,0.077853,1.0
3,SKU_11,RET_A,155,136.0,0.8774,0,1.0,11.79,0.077459,1.0
3,SKU_11,RET_C,95,84.0,0.8842,0,1.0,11.79,0.077459,1.0
3,SKU_11,RET_D,82,73.0,0.8902,0,1.0,11.79,0.077459,1.0
3,SKU_01,RET_A,101,88.0,0.8713,0,1.0,11.17,0.073385,1.0
3,SKU_01,RET_C,60,53.0,0.8833,0,1.0,11.17,0.073385,1.0
3,SKU_01,RET_D,48,42.0,0.875,0,1.0,11.17,0.073385,1.0
3,SKU_02,RET_A,91,78.0,0.8571,0,1.0,10.6,0.069641,1.0
3,SKU_02,RET_C,61,52.0,0.8525,0,1.0,10.6,0.069641,1.0
3,SKU_02,RET_D,41,36.0,0.878,0,1.0,10.6,0.069641,1.0
3,SKU_07,RET_B,101,80.0,0.7921,0,1.0,7.45,0.048946,1.12
3,SKU_10,RET_B,151,119.0,0.7881,0,1.0,7.43,0.048814,1.12
3,SKU_07,RET_A,117,89.0,0.7607,0,1.0,7.45,0.048946,1.0
3,SKU_07,RET_C,75,58.0,0.7733,0,1.0,7.45,0.048946,1.0
3,SKU_07,RET_D,65,50.0,0.7692,0,1.0,7.45,0.048946,1.0
3,SKU_10,RET_A,190,144.0,0.7579,0,1.0,7.43,0.048814,1.0
3,SKU_10,RET_C,121,92.0,0.7603,0,1.0,7.43,0.048814,1.0
3,SKU_10,RET_D,94,71.0,0.7553,0,1.0,7.43,0.048814,1.0
4,SKU_12,RET_B,149,136.0,0.9128,0,1.0,17.4,0.114316,1.1872
4,SKU_09,RET_B,118,105.0,0.8898,0,1.0,16.34,0.107352,1.1872
4,SKU_12,RET_A,160,140.0,0.875,0,1.0,17.4,0.114316,1.06
4,SKU_12,RET_C,109,95.0,0.8716,0,1.0,17.4,0.114316,1.06
4,SKU_12,RET_D,82,72.0,0.878,0,1.0,17.4,0.114316,1.06
4,SKU_05,RET_B,127,111.0,0.874,0,1.0,16.42,0.107877,1.12
4,SKU_09,RET_A,162,139.0,0.858,0,1.0,16.34,0.107352,1.06
4,SKU_09,RET_C,114,97.0,0.8509,0,1.0,16.34,0.107352,1.06
4,SKU_09,RET_D,98,84.0,0.8571,0,1.0,16.34,0.107352,1.06
4,SKU_06,RET_B,105,90.0,0.8571,0,1.0,15.38,0.101045,1.12
4,SKU_05,RET_A,141,118.0,0.8369,0,1.0,16.42,0.107877,1.0
4,SKU_05,RET_C,99,83.0,0.8384,0,1.0,16.42,0.107877,1.0
4,SKU_05,RET_D,78,65.0,0.8333,0,1.0,16.42,0.107877,1.0
4,SKU_03,RET_B,65,54.0,0.8308,0,1.0,14.26,0.093686,1.12
4,SKU_06,RET_A,136,112.0,0.8235,0,1.0,15.38,0.101045,1.0
4,SKU_06,RET_C,77,63.0,0.8182,0,1.0,15.38,0.101045,1.0
4,SKU_06,RET_D,52,43.0,0.8269,0,1.0,15.38,0.101045,1.0
4,SKU_03,RET_A,80,64.0,0.8,0,1.0,14.26,0.093686,1.0
4,SKU_03,RET_C,54,43.0,0.7963,0,1.0,14.26,0.093686,1.0
4,SKU_03,RET_D,48,39.0,0.8125,0,1.0,14.26,0.093686,1.0
4,SKU_04,RET_B,109,86.0,0.789,0,1.0,12.12,0.079627,1.12
4,SKU_08,RET_B,102,80.0,0.7843,0,1.0,11.85,0.077853,1.12
4,SKU_11,RET_B,120,94.0,0.7833,0,1.0,11.79,0.077459,1.12
4,SKU_01,RET_B,88,68.0,0.7727,0,1.0,11.17,0.073385,1.12
4,SKU_04,RET_A,129,98.0,0.7597,0,1.0,12.12,0.079627,1.0
4,SKU_04,RET_C,94,72.0,0.766,0,1.0,12.12,0.079627,1.0
4,SKU_04,RET_D,68,51.0,0.75,0,1.0,12.12,0.079627,1.0
4,SKU_02,RET_B,90,67.0,0.7444,0,1.0,10.6,0.069641,1.12
4,SKU_08,RET_A,120,90.0,0.75,0,1.0,11.85,0.077853,1.0
4,SKU_08,RET_C,81,61.0,0.7531,0,1.0,11.85,0.077853,1.0
4,SKU_08,RET_D,64,48.0,0.75,0,1.0,11.85,0.077853,1.0
4,SKU_11,RET_A,139,104.0,0.7482,0,1.0,11.79,0.077459,1.0
4,SKU_11,RET_C,100,75.0,0.75,0,1.0,11.79,0.077459,1.0
4,SKU_11,RET_D,83,62.0,0.747,0,1.0,11.79,0.077459,1.0
4,SKU_01,RET_A,111,82.0,0.7387,0,1.0,11.17,0.073385,1.0
4,SKU_01,RET_C,72,53.0,0.7361,0,1.0,11.17,0.073385,1.0
4,SKU_01,RET_D,54,39.0,0.7222,0,1.0,11.17,0.073385,1.0
4,SKU_02,RET_A,97,71.0,0.732,0,1.0,10.6,0.069641,1.0
4,SKU_02,RET_C,55,40.0,0.7273,0,1.0,10.6,0.069641,1.0
4,SKU_02,RET_D,42,30.0,0.7143,0,1.0,10.6,0.069641,1.0
4,SKU_07,RET_B,109,75.0,0.6881,0,1.0,7.45,0.048946,1.12
4,SKU_10,RET_B,157,108.0,0.6879,0,1.0,7.43,0.048814,1.12
4,SKU_07,RET_A,144,97.0,0.6736,0,1.0,7.45,0.048946,1.0
4,SKU_07,RET_C,88,59.0,0.6705,0,1.0,7.45,0.048946,1.0
4,SKU_07,RET_D,70,47.0,0.6714,0,1.0,7.45,0.048946,1.0
4,SKU_10,RET_A,206,139.0,0.6748,0,1.0,7.43,0.048814,1.0
4,SKU_10,RET_C,132,89.0,0.6742,0,1.0,7.43,0.048814,1.0
4,SKU_10,RET_D,103,69.0,0.6699,0,1.0,7.43,0.048814,1.0
5,SKU_12,RET_A,227,227.0,1.0,1,1.32,17.4,0.114316,1.2508
5,SKU_12,RET_B,159,159.0,1.0,0,1.0,17.4,0.114316,1.1872
5,SKU_09,RET_A,254,254.0,1.0,1,1.32,16.34,0.107352,1.2508
5,SKU_09,RET_B,146,146.0,1.0,0,1.0,16.34,0.107352,1.1872
5,SKU_05,RET_A,202,202.0,1.0,1,1.32,16.42,0.107877,1.18
5,SKU_12,RET_C,116,116.0,1.0,0,1.0,17.4,0.114316,1.06
5,SKU_12,RET_D,104,104.0,1.0,0,1.0,17.4,0.114316,1.06
5,SKU_05,RET_B,130,130.0,1.0,0,1.0,16.42,0.107877,1.12
5,SKU_06,RET_A,161,161.0,1.0,1,1.32,15.38,0.101045,1.18
5,SKU_09,RET_C,123,123.0,1.0,0,1.0,16.34,0.107352,1.06
5,SKU_09,RET_D,98,98.0,1.0,0,1.0,16.34,0.107352,1.06
5,SKU_06,RET_B,97,97.0,1.0,0,1.0,15.38,0.101045,1.12
5,SKU_03,RET_A,115,115.0,1.0,1,1.32,14.26,0.093686,1.18
5,SKU_05,RET_C,93,92.0,0.9892,0,1.0,16.42,0.107877,1.0
5,SKU_05,RET_D,82,82.0,1.0,0,1.0,16.42,0.107877,1.0
5,SKU_03,RET_B,78,77.0,0.9872,0,1.0,14.26,0.093686,1.12
5,SKU_06,RET_C,83,81.0,0.9759,0,1.0,15.38,0.101045,1.0
5,SKU_06,RET_D,64,63.0,0.9844,0,1.0,15.38,0.101045,1.0
5,SKU_04,RET_A,194,180.0,0.9278,1,1.32,12.12,0.079627,1.18
5,SKU_03,RET_C,61,58.0,0.9508,0,1.0,14.26,0.093686,1.0
5,SKU_03,RET_D,48,46.0,0.9583,0,1.0,14.26,0.093686,1.0
5,SKU_08,RET_A,162,149.0,0.9198,1,1.32,11.85,0.077853,1.18
5,SKU_11,RET_A,238,217.0,0.9118,1,1.32,11.79,0.077459,1.18
5,SKU_04,RET_B,122,112.0,0.918,0,1.0,12.12,0.079627,1.12
5,SKU_08,RET_B,108,98.0,0.9074,0,1.0,11.85,0.077853,1.12
5,SKU_11,RET_B,127,115.0,0.9055,0,1.0,11.79,0.077459,1.12
5,SKU_01,RET_A,146,132.0,0.9041,1,1.32,11.17,0.073385,1.18
5,SKU_01,RET_B,94,84.0,0.8936,0,1.0,11.17,0.073385,1.12
5,SKU_02,RET_A,135,120.0,0.8889,1,1.32,10.6,0.069641,1.18
5,SKU_04,RET_C,91,81.0,0.8901,0,1.0,12.12,0.079627,1.0
5,SKU_04,RET_D,74,66.0,0.8919,0,1.0,12.12,0.079627,1.0
5,SKU_02,RET_B,77,67.0,0.8701,0,1.0,10.6,0.069641,1.12
5,SKU_08,RET_C,82,71.0,0.8659,0,1.0,11.85,0.077853,1.0
5,SKU_08,RET_D,70,61.0,0.8714,0,1.0,11.85,0.077853,1.0
5,SKU_11,RET_C,114,98.0,0.8596,0,1.0,11.79,0.077459,1.0
5,SKU_11,RET_D,85,73.0,0.8588,0,1.0,11.79,0.077459,1.0
5,SKU_01,RET_C,76,65.0,0.8553,0,1.0,11.17,0.073385,1.0
5,SKU_01,RET_D,52,45.0,0.8654,0,1.0,11.17,0.073385,1.0
5,SKU_02,RET_C,67,56.0,0.8358,0,1.0,10.6,0.069641,1.0
5,SKU_02,RET_D,49,41.0,0.8367,0,1.0,10.6,0.069641,1.0
5,SKU_07,RET_A,203,158.0,0.7783,1,1.32,7.45,0.048946,1.18
5,SKU_10,RET_A,268,208.0,0.7761,1,1.32,7.43,0.048814,1.18
5,SKU_07,RET_B,131,101.0,0.771,0,1.0,7.45,0.048946,1.12
5,SKU_10,RET_B,171,132.0,0.7719,0,1.0,7.43,0.048814,1.12
5,SKU_07,RET_C,85,64.0,0.7529,0,1.0,7.45,0.048946,1.0
5,SKU_07,RET_D,74,56.0,0.7568,0,1.0,7.45,0.048946,1.0
5,SKU_10,RET_C,150,112.0,0.7467,0,1.0,7.43,0.048814,1.0
5,SKU_10,RET_D,117,88.0,0.7521,0,1.0,7.43,0.048814,1.0
6,SKU_12,RET_A,265,265.0,1.0,1,1.32,17.4,0.114316,1.2508
6,SKU_12,RET_B,158,158.0,1.0,0,1.0,17.4,0.114316,1.1872
6,SKU_09,RET_A,257,257.0,1.0,1,1.32,16.34,0.107352,1.2508
6,SKU_09,RET_B,146,146.0,1.0,0,1.0,16.34,0.107352,1.1872
6,SKU_05,RET_A,210,210.0,1.0,1,1.32,16.42,0.107877,1.18
6,SKU_12,RET_C,122,122.0,1.0,0,1.0,17.4,0.114316,1.06
6,SKU_12,RET_D,100,100.0,1.0,0,1.0,17.4,0.114316,1.06
6,SKU_05,RET_B,120,120.0,1.0,0,1.0,16.42,0.107877,1.12
6,SKU_06,RET_A,159,159.0,1.0,1,1.32,15.38,0.101045,1.18
6,SKU_09,RET_C,118,118.0,1.0,0,1.0,16.34,0.107352,1.06
6,SKU_09,RET_D,100,100.0,1.0,0,1.0,16.34,0.107352,1.06
6,SKU_06,RET_B,113,113.0,1.0,0,1.0,15.38,0.101045,1.12
6,SKU_03,RET_A,120,120.0,1.0,1,1.32,14.26,0.093686,1.18
6,SKU_05,RET_C,111,110.0,0.991,0,1.0,16.42,0.107877,1.0
6,SKU_05,RET_D,79,79.0,1.0,0,1.0,16.42,0.107877,1.0
6,SKU_03,RET_B,81,80.0,0.9877,0,1.0,14.26,0.093686,1.12
6,SKU_06,RET_C,83,81.0,0.9759,0,1.0,15.38,0.101045,1.0
6,SKU_06,RET_D,73,71.0,0.9726,0,1.0,15.38,0.101045,1.0
6,SKU_04,RET_A,209,193.0,0.9234,1,1.32,12.12,0.079627,1.18
6,SKU_03,RET_C,61,58.0,0.9508,0,1.0,14.26,0.093686,1.0
6,SKU_03,RET_D,62,59.0,0.9516,0,1.0,14.26,0.093686,1.0
6,SKU_08,RET_A,181,166.0,0.9171,1,1.32,11.85,0.077853,1.18
6,SKU_11,RET_A,240,220.0,0.9167,1,1.32,11.79,0.077459,1.18
6,SKU_04,RET_B,110,101.0,0.9182,0,1.0,12.12,0.079627,1.12
6,SKU_08,RET_B,104,95.0,0.9135,0,1.0,11.85,0.077853,1.12
6,SKU_11,RET_B,130,118.0,0.9077,0,1.0,11.79,0.077459,1.12
6,SKU_01,RET_A,165,148.0,0.897,1,1.32,11.17,0.073385,1.18
6,SKU_01,RET_B,95,85.0,0.8947,0,1.0,11.17,0.073385,1.12
6,SKU_02,RET_A,135,120.0,0.8889,1,1.32,10.6,0.069641,1.18
6,SKU_04,RET_C,94,83.0,0.883,0,1.0,12.12,0.079627,1.0
6,SKU_04,RET_D,74,66.0,0.8919,0,1.0,12.12,0.079627,1.0
6,SKU_02,RET_B,79,70.0,0.8861,0,1.0,10.6,0.069641,1.12
6,SKU_08,RET_C,93,82.0,0.8817,0,1.0,11.85,0.077853,1.0
6,SKU_08,RET_D,72,64.0,0.8889,0,1.0,11.85,0.077853,1.0
6,SKU_11,RET_C,106,92.0,0.8679,0,1.0,11.79,0.077459,1.0
6,SKU_11,RET_D,84,73.0,0.869,0,1.0,11.79,0.077459,1.0
6,SKU_01,RET_C,84,72.0,0.8571,0,1.0,11.17,0.073385,1.0
6,SKU_01,RET_D,64,55.0,0.8594,0,1.0,11.17,0.073385,1.0
6,SKU_02,RET_C,67,56.0,0.8358,0,1.0,10.6,0.069641,1.0
6,SKU_02,RET_D,55,46.0,0.8364,0,1.0,10.6,0.069641,1.0
6,SKU_07,RET_A,196,153.0,0.7806,1,1.32,7.45,0.048946,1.18
6,SKU_10,RET_A,307,238.0,0.7752,1,1.32,7.43,0.048814,1.18
6,SKU_07,RET_B,120,93.0,0.775,0,1.0,7.45,0.048946,1.12
6,SKU_10,RET_B,191,147.0,0.7696,0,1.0,7.43,0.048814,1.12
6,SKU_07,RET_C,105,79.0,0.7524,0,1.0,7.45,0.048946,1.0
6,SKU_07,RET_D,76,57.0,0.75,0,1.0,7.45,0.048946,1.0
6,SKU_10,RET_C,153,115.0,0.7516,0,1.0,7.43,0.048814,1.0
6,SKU_10,RET_D,118,88.0,0.7458,0,1.0,7.43,0.048814,1.0
7,SKU_12,RET_A,245,245.0,1.0,1,1.32,17.4,0.114316,1.2508
7,SKU_12,RET_B,148,148.0,1.0,0,1.0,17.4,0.114316,1.1872
7,SKU_09,RET_A,273,273.0,1.0,1,1.32,16.34,0.107352,1.2508
7,SKU_09,RET_B,164,164.0,1.0,0,1.0,16.34,0.107352,1.1872
7,SKU_05,RET_A,231,231.0,1.0,1,1.32,16.42,0.107877,1.18
7,SKU_12,RET_C,109,109.0,1.0,0,1.0,17.4,0.114316,1.06
7,SKU_12,RET_D,96,96.0,1.0,0,1.0,17.4,0.114316,1.06
7,SKU_05,RET_B,134,134.0,1.0,0,1.0,16.42,0.107877,1.12
7,SKU_06,RET_A,161,161.0,1.0,1,1.32,15.38,0.101045,1.18
7,SKU_09,RET_C,120,120.0,1.0,0,1.0,16.34,0.107352,1.06
7,SKU_09,RET_D,104,104.0,1.0,0,1.0,16.34,0.107352,1.06
7,SKU_06,RET_B,105,105.0,1.0,0,1.0,15.38,0.101045,1.12
7,SKU_03,RET_A,127,127.0,1.0,1,1.32,14.26,0.093686,1.18
7,SKU_05,RET_C,106,105.0,0.9906,0,1.0,16.42,0.107877,1.0
7,SKU_05,RET_D,79,79.0,1.0,0,1.0,16.42,0.107877,1.0
7,SKU_03,RET_B,89,88.0,0.9888,0,1.0,14.26,0.093686,1.12
7,SKU_06,RET_C,91,88.0,0.967,0,1.0,15.38,0.101045,1.0
7,SKU_06,RET_D,77,75.0,0.974,0,1.0,15.38,0.101045,1.0
7,SKU_04,RET_A,201,186.0,0.9254,1,1.32,12.12,0.079627,1.18
7,SKU_03,RET_C,70,66.0,0.9429,0,1.0,14.26,0.093686,1.0
7,SKU_03,RET_D,52,50.0,0.9615,0,1.0,14.26,0.093686,1.0
7,SKU_08,RET_A,198,182.0,0.9192,1,1.32,11.85,0.077853,1.18
7,SKU_11,RET_A,227,208.0,0.9163,1,1.32,11.79,0.077459,1.18
7,SKU_04,RET_B,122,112.0,0.918,0,1.0,12.12,0.079627,1.12
7,SKU_08,RET_B,109,99.0,0.9083,0,1.0,11.85,0.077853,1.12
7,SKU_11,RET_B,129,117.0,0.907,0,1.0,11.79,0.077459,1.12
7,SKU_01,RET_A,140,127.0,0.9071,1,1.32,11.17,0.073385,1.18
7,SKU_01,RET_B,98,87.0,0.8878,0,1.0,11.17,0.073385,1.12
7,SKU_02,RET_A,146,129.0,0.8836,1,1.32,10.6,0.069641,1.18
7,SKU_04,RET_C,100,88.0,0.88,0,1.0,12.12,0.079627,1.0
7,SKU_04,RET_D,73,65.0,0.8904,0,1.0,12.12,0.079627,1.0
7,SKU_02,RET_B,98,86.0,0.8776,0,1.0,10.6,0.069641,1.12
7,SKU_08,RET_C,98,86.0,0.8776,0,1.0,11.85,0.077853,1.0
7,SKU_08,RET_D,76,67.0,0.8816,0,1.0,11.85,0.077853,1.0
7,SKU_11,RET_C,106,93.0,0.8774,0,1.0,11.79,0.077459,1.0
7,SKU_11,RET_D,93,82.0,0.8817,0,1.0,11.79,0.077459,1.0
7,SKU_01,RET_C,78,67.0,0.859,0,1.0,11.17,0.073385,1.0
