week,sku,retailer,orders_placed,promo_flag,promo_uplift,revenue_per_case,revenue_weight,priority_multiplier,unit_value,capacity_cases
13,SKU_10,RET_C,125,0,1.0,18.3,0.122163,1.06,19.398000000000003,3978
13,SKU_10,RET_D,96,0,1.0,18.3,0.122163,1.1554,21.14382,3978
13,SKU_11,RET_A,196,0,1.0,16.17,0.107944,1.06,17.140200000000004,3978
13,SKU_11,RET_B,190,0,1.0,16.17,0.107944,1.06,17.140200000000004,3978
13,SKU_11,RET_C,134,0,1.0,16.17,0.107944,1.06,17.140200000000004,3978
13,SKU_11,RET_D,113,0,1.0,16.17,0.107944,1.1554,18.682818,3978
13,SKU_12,RET_A,223,0,1.0,15.9,0.106142,1.06,16.854000000000003,3978
13,SKU_12,RET_B,172,0,1.0,15.9,0.106142,1.06,16.854000000000003,3978
13,SKU_12,RET_C,132,0,1.0,15.9,0.106142,1.06,16.854000000000003,3978
13,SKU_12,RET_D,111,0,1.0,15.9,0.106142,1.1554,18.37086,3978
14,SKU_01,RET_A,130,0,1.0,7.94,0.053004,1.0,7.94,3816
14,SKU_01,RET_B,98,0,1.0,7.94,0.053004,1.0,7.94,3816
14,SKU_01,RET_C,77,0,1.0,7.94,0.053004,1.0,7.94,3816
14,SKU_01,RET_D,60,0,1.0,7.94,0.053004,1.09,8.6546,3816
14,SKU_02,RET_A,61,0,1.0,12.95,0.086449,1.0,12.95,3816
14,SKU_02,RET_B,51,0,1.0,12.95,0.086449,1.0,12.95,3816
14,SKU_02,RET_C,36,0,1.0,12.95,0.086449,1.0,12.95,3816
14,SKU_02,RET_D,30,0,1.0,12.95,0.086449,1.09,14.1155,3816
14,SKU_03,RET_A,68,0,1.0,9.65,0.064419,1.0,9.65,3816
14,SKU_03,RET_B,67,0,1.0,9.65,0.064419,1.0,9.65,3816
14,SKU_03,RET_C,42,0,1.0,9.65,0.064419,1.0,9.65,3816
14,SKU_03,RET_D,37,0,1.0,9.65,0.064419,1.09,10.518500000000001,3816
14,SKU_04,RET_A,88,0,1.0,15.99,0.106742,1.0,15.99,3816
14,SKU_04,RET_B,69,0,1.0,15.99,0.106742,1.0,15.99,3816
14,SKU_04,RET_C,52,0,1.0,15.99,0.106742,1.0,15.99,3816
14,SKU_04,RET_D,40,0,1.0,15.99,0.106742,1.09,17.429100000000002,3816
14,SKU_05,RET_A,84,0,1.0,13.88,0.092657,1.0,13.88,3816
14,SKU_05,RET_B,71,0,1.0,13.88,0.092657,1.0,13.88,3816
14,SKU_05,RET_C,63,0,1.0,13.88,0.092657,1.0,13.88,3816
14,SKU_05,RET_D,47,0,1.0,13.88,0.092657,1.09,15.129200000000003,3816
14,SKU_06,RET_A,93,0,1.0,8.97,0.05988,1.0,8.97,3816
14,SKU_06,RET_B,70,0,1.0,8.97,0.05988,1.0,8.97,3816
14,SKU_06,RET_C,68,0,1.0,8.97,0.05988,1.0,8.97,3816
14,SKU_06,RET_D,51,0,1.0,8.97,0.05988,1.09,9.777300000000002,3816
14,SKU_07,RET_A,164,0,1.0,6.97,0.046529,1.0,6.97,3816
14,SKU_07,RET_B,128,0,1.0,6.97,0.046529,1.0,6.97,3816
14,SKU_07,RET_C,99,0,1.0,6.97,0.046529,1.0,6.97,3816
14,SKU_07,RET_D,80,0,1.0,6.97,0.046529,1.09,7.597300000000001,3816
14,SKU_08,RET_A,125,0,1.0,12.15,0.081108,1.0,12.15,3816
14,SKU_08,RET_B,109,0,1.0,12.15,0.081108,1.0,12.15,3816
14,SKU_08,RET_C,84,0,1.0,12.15,0.081108,1.0,12.15,3816
14,SKU_08,RET_D,66,0,1.0,12.15,0.081108,1.09,13.243500000000001,3816
14,SKU_09,RET_A,136,0,1.0,10.93,0.072964,1.0,10.93,3816
14,SKU_09,RET_B,118,0,1.0,10.93,0.072964,1.0,10.93,3816
14,SKU_09,RET_C,81,0,1.0,10.93,0.072964,1.0,10.93,3816
14,SKU_09,RET_D,70,0,1.0,10.93,0.072964,1.09,11.9137,3816
14,SKU_10,RET_A,191,0,1.0,18.3,0.122163,1.06,19.398000000000003,3816
14,SKU_10,RET_B,142,0,1.0,18.3,0.122163,1.06,19.398000000000003,3816
14,SKU_10,RET_C,109,0,1.0,18.3,0.122163,1.06,19.398000000000003,3816
14,SKU_10,RET_D,92,0,1.0,18.3,0.122163,1.1554,21.14382,3816
14,SKU_11,RET_A,212,0,1.0,16.17,0.107944,1.06,17.140200000000004,3816
14,SKU_11,RET_B,152,0,1.0,16.17,0.107944,1.06,17.140200000000004,3816
14,SKU_11,RET_C,149,0,1.0,16.17,0.107944,1.06,17.140200000000004,3816
14,SKU_11,RET_D,102,0,1.0,16.17,0.107944,1.1554,18.682818,3816
14,SKU_12,RET_A,206,0,1.0,15.9,0.106142,1.06,16.854000000000003,3816
14,SKU_12,RET_B,180,0,1.0,15.9,0.106142,1.06,16.854000000000003,3816
14,SKU_12,RET_C,131,0,1.0,15.9,0.106142,1.06,16.854000000000003,3816
14,SKU_12,RET_D,119,0,1.0,15.9,0.106142,1.1554,18.37086,3816
15,SKU_01,RET_A,117,0,1.0,7.94,0.053004,1.0,7.94,3715
15,SKU_01,RET_B,99,0,1.0,7.94,0.053004,1.0,7.94,3715
15,SKU_01,RET_C,66,0,1.0,7.94,0.053004,1.0,7.94,3715
15,SKU_01,RET_D,61,0,1.0,7.94,0.053004,1.09,8.6546,3715
15,SKU_02,RET_A,57,0,1.0,12.95,0.086449,1.0,12.95,3715
15,SKU_02,RET_B,44,0,1.0,12.95,0.086449,1.0,12.95,3715
15,SKU_02,RET_C,41,0,1.0,12.95,0.086449,1.0,12.95,3715
15,SKU_02,RET_D,26,0,1.0,12.95,0.086449,1.09,14.1155,3715
15,SKU_03,RET_A,70,0,1.0,9.65,0.064419,1.0,9.65,3715
15,SKU_03,RET_B,63,0,1.0,9.65,0.064419,1.0,9.65,3715
15,SKU_03,RET_C,55,0,1.0,9.65,0.064419,1.0,9.65,3715
15,SKU_03,RET_D,39,0,1.0,9.65,0.064419,1.09,10.518500000000001,3715
15,SKU_04,RET_A,73,0,1.0,15.99,0.106742,1.0,15.99,3715
15,SKU_04,RET_B,65,0,1.0,15.99,0.106742,1.0,15.99,3715
15,SKU_04,RET_C,59,0,1.0,15.99,0.106742,1.0,15.99,3715
15,SKU_04,RET_D,41,0,1.0,15.99,0.106742,1.09,17.429100000000002,3715
15,SKU_05,RET_A,100,0,1.0,13.88,0.092657,1.0,13.88,3715
15,SKU_05,RET_B,75,0,1.0,13.88,0.092657,1.0,13.88,3715
15,SKU_05,RET_C,67,0,1.0,13.88,0.092657,1.0,13.88,3715
15,SKU_05,RET_D,51,0,1.0,13.88,0.092657,1.09,15.129200000000003,3715
15,SKU_06,RET_A,95,0,1.0,8.97,0.05988,1.0,8.97,3715
15,SKU_06,RET_B,75,0,1.0,8.97,0.05988,1.0,8.97,3715
15,SKU_06,RET_C,61,0,1.0,8.97,0.05988,1.0,8.97,3715
15,SKU_06,RET_D,52,0,1.0,8.97,0.05988,1.09,9.777300000000002,3715
15,SKU_07,RET_A,169,0,1.0,6.97,0.046529,1.0,6.97,3715
15,SKU_07,RET_B,127,0,1.0,6.97,0.046529,1.0,6.97,3715
15,SKU_07,RET_C,100,0,1.0,6.97,0.046529,1.0,6.97,3715
15,SKU_07,RET_D,81,0,1.0,6.97,0.046529,1.09,7.597300000000001,3715
15,SKU_08,RET_A,133,0,1.0,12.15,0.081108,1.0,12.15,3715
15,SKU_08,RET_B,101,0,1.0,12.15,0.081108,1.0,12.15,3715
15,SKU_08,RET_C,77,0,1.0,12.15,0.081108,1.0,12.15,3715
15,SKU_08,RET_D,65,0,1.0,12.15,0.081108,1.09,13.243500000000001,3715
15,SKU_09,RET_A,140,0,1.0,10.93,0.072964,1.0,10.93,3715
15,SKU_09,RET_B,109,0,1.0,10.93,0.072964,1.0,10.93,3715
15,SKU_09,RET_C,92,0,1.0,10.93,0.072964,1.0,10.93,3715
15,SKU_09,RET_D,70,0,1.0,10.93,0.072964,1.09,11.9137,3715
15,SKU_10,RET_A,184,0,1.0,18.3,0.122163,1.06,19.398000000000003,3715
15,SKU_10,RET_B,130,0,1.0,18.3,0.122163,1.06,19.398000000000003,3715
15,SKU_10,RET_C,107,0,1.0,18.3,0.122163,1.06,19.398000000000003,3715
15,SKU_10,RET_D,87,0,1.0,18.3,0.122163,1.1554,21.14382,3715
15,SKU_11,RET_A,199,0,1.0,16.17,0.107944,1.06,17.140200000000004,3715
15,SKU_11,RET_B,188,0,1.0,16.17,0.107944,1.06,17.140200000000004,3715
15,SKU_11,RET_C,141,0,1.0,16.17,0.107944,1.06,17.140200000000004,3715
15,SKU_11,RET_D,99,0,1.0,16.17,0.107944,1.1554,18.682818,3715
15,SKU_12,RET_A,212,0,1.0,15.9,0.106142,1.06,16.854000000000003,3715
15,SKU_12,RET_B,166,0,1.0,15.9,0.106142,1.06,16.854000000000003,3715
15,SKU_12,RET_C,148,0,1.0,15.9,0.106142,1.06,16.854000000000003,3715
15,SKU_12,RET_D,110,0,1.0,15.9,0.106142,1.1554,18.37086,3715
16,SKU_01,RET_A,119,0,1.0,7.94,0.053004,1.0,7.94,3499
16,SKU_01,RET_B,97,0,1.0,7.94,0.053004,1.0,7.94,3499
16,SKU_01,RET_C,79,0,1.0,7.94,0.053004,1.0,7.94,3499
16,SKU_01,RET_D,61,0,1.0,7.94,0.053004,1.09,8.6546,3499
16,SKU_02,RET_A,57,0,1.0,12.95,0.086449,1.0,12.95,3499
16,SKU_02,RET_B,49,0,1.0,12.95,0.086449,1.0,12.95,3499
16,SKU_02,RET_C,39,0,1.0,12.95,0.086449,1.0,12.95,3499
16,SKU_02,RET_D,29,0,1.0,12.95,0.086449,1.09,14.1155,3499
16,SKU_03,RET_A,75,0,1.0,9.65,0.064419,1.0,9.65,3499
16,SKU_03,RET_B,69,0,1.0,9.65,0.064419,1.0,9.65,3499
16,SKU_03,RET_C,47,0,1.0,9.65,0.064419,1.0,9.65,3499
16,SKU_03,RET_D,39,0,1.0,9.65,0.064419,1.09,10.518500000000001,3499
16,SKU_04,RET_A,68,0,1.0,15.99,0.106742,1.0,15.99,3499
16,SKU_04,RET_B,75,0,1.0,15.99,0.106742,1.0,15.99,3499
16,SKU_04,RET_C,55,0,1.0,15.99,0.106742,1.0,15.99,3499
16,SKU_04,RET_D,45,0,1.0,15.99,0.106742,1.09,17.429100000000002,3499
16,SKU_05,RET_A,96,0,1.0,13.88,0.092657,1.0,13.88,3499
16,SKU_05,RET_B,73,0,1.0,13.88,0.092657,1.0,13.88,3499
16,SKU_05,RET_C,65,0,1.0,13.88,0.092657,1.0,13.88,3499
16,SKU_05,RET_D,53,0,1.0,13.88,0.092657,1.09,15.129200000000003,3499
16,SKU_06,RET_A,106,0,1.0,8.97,0.05988,1.0,8.97,3499
16,SKU_06,RET_B,82,0,1.0,8.97,0.05988,1.0,8.97,3499
16,SKU_06,RET_C,64,0,1.0,8.97,0.05988,1.0,8.97,3499
16,SKU_06,RET_D,46,0,1.0,8.97,0.05988,1.09,9.777300000000002,3499
16,SKU_07,RET_A,156,0,1.0,6.97,0.046529,1.0,6.97,3499
16,SKU_07,RET_B,142,0,1.0,6.97,0.046529,1.0,6.97,3499
16,SKU_07,RET_C,94,0,1.0,6.97,0.046529,1.0,6.97,3499
16,SKU_07,RET_D,81,0,1.0,6.97,0.046529,1.09,7.597300000000001,3499
16,SKU_08,RET_A,120,0,1.0,12.15,0.081108,1.0,12.15,3499
16,SKU_08,RET_B,92,0,1.0,12.15,0.081108,1.0,12.15,3499
16,SKU_08,RET_C,87,0,1.0,12.15,0.081108,1.0,12.15,3499
16,SKU_08,RET_D,63,0,1.0,12.15,0.081108,1.09,13.243500000000001,3499
16,SKU_09,RET_A,146,0,1.0,10.93,0.072964,1.0,10.93,3499
16,SKU_09,RET_B,111,0,1.0,10.93,0.072964,1.0,10.93,3499
16,SKU_09,RET_C,97,0,1.0,10.93,0.072964,1.0,10.93,3499
16,SKU_09,RET_D,80,0,1.0,10.93,0.072964,1.09,11.9137,3499
16,SKU_10,RET_A,182,0,1.0,18.3,0.122163,1.06,19.398000000000003,3499
16,SKU_10,RET_B,145,0,1.0,18.3,0.122163,1.06,19.398000000000003,3499
16,SKU_10,RET_C,109,0,1.0,18.3,0.122163,1.06,19.398000000000003,3499
16,SKU_10,RET_D,126,1,1.45,18.3,0.122163,1.3634,24.95022,3499
16,SKU_11,RET_A,221,0,1.0,16.17,0.107944,1.06,17.140200000000004,3499
16,SKU_11,RET_B,171,0,1.0,16.17,0.107944,1.06,17.140200000000004,3499
16,SKU_11,RET_C,142,0,1.0,16.17,0.107944,1.06,17.140200000000004,3499
16,SKU_11,RET_D,154,1,1.4,16.17,0.107944,1.3634,22.046178,3499
16,SKU_12,RET_A,217,0,1.0,15.9,0.106142,1.06,16.854000000000003,3499
16,SKU_12,RET_B,165,0,1.0,15.9,0.106142,1.06,16.854000000000003,3499
16,SKU_12,RET_C,137,0,1.0,15.9,0.106142,1.06,16.854000000000003,3499
16,SKU_12,RET_D,103,0,1.0,15.9,0.106142,1.1554,18.37086,3499
