week,sku,retailer,orders_placed,promo_flag,promo_uplift,revenue_per_case,revenue_weight,priority_multiplier,unit_value,capacity_cases
13,SKU_06,RET_D,72,0,1.0,8.12,0.053746,1.0,8.12,4696
13,SKU_07,RET_A,150,0,1.0,14.63,0.096836,1.0,14.63,4696
13,SKU_07,RET_B,151,0,1.0,14.63,0.096836,1.06,15.507800000000001,4696
13,SKU_07,RET_C,122,0,1.0,14.63,0.096836,1.0,14.63,4696
13,SKU_07,RET_D,91,0,1.0,14.63,0.096836,1.0,14.63,4696
13,SKU_08,RET_A,163,0,1.0,16.42,0.108684,1.0,16.42,4696
13,SKU_08,RET_B,129,0,1.0,16.42,0.108684,1.06,17.405200000000004,4696
13,SKU_08,RET_C,99,0,1.0,16.42,0.108684,1.0,16.42,4696
13,SKU_08,RET_D,75,0,1.0,16.42,0.108684,1.0,16.42,4696
13,SKU_09,RET_A,167,0,1.0,11.68,0.07731,1.0,11.68,4696
13,SKU_09,RET_B,159,0,1.0,11.68,0.07731,1.06,12.3808,4696
13,SKU_09,RET_C,114,0,1.0,11.68,0.07731,1.0,11.68,4696
13,SKU_09,RET_D,88,0,1.0,11.68,0.07731,1.0,11.68,4696
13,SKU_10,RET_A,199,0,1.0,8.52,0.056394,1.0,8.52,4696
13,SKU_10,RET_B,147,0,1.0,8.52,0.056394,1.06,9.0312,4696
13,SKU_10,RET_C,132,0,1.0,8.52,0.056394,1.0,8.52,4696
13,SKU_10,RET_D,92,0,1.0,8.52,0.056394,1.0,8.52,4696
13,SKU_11,RET_A,177,0,1.0,13.36,0.08843,1.0,13.36,4696
13,SKU_11,RET_B,131,0,1.0,13.36,0.08843,1.06,14.1616,4696
13,SKU_11,RET_C,102,0,1.0,13.36,0.08843,1.0,13.36,4696
13,SKU_11,RET_D,86,0,1.0,13.36,0.08843,1.0,13.36,4696
13,SKU_12,RET_A,184,0,1.0,13.27,0.087834,1.0,13.27,4696
13,SKU_12,RET_B,155,0,1.0,13.27,0.087834,1.06,14.0662,4696
13,SKU_12,RET_C,136,0,1.0,13.27,0.087834,1.0,13.27,4696
13,SKU_12,RET_D,91,0,1.0,13.27,0.087834,1.0,13.27,4696
14,SKU_01,RET_A,75,0,1.0,10.42,0.06897,1.0,10.42,4503
14,SKU_01,RET_B,61,0,1.0,10.42,0.06897,1.06,11.045200000000001,4503
14,SKU_01,RET_C,55,0,1.0,10.42,0.06897,1.0,10.42,4503
14,SKU_01,RET_D,35,0,1.0,10.42,0.06897,1.0,10.42,4503
14,SKU_02,RET_A,77,0,1.0,13.37,0.088496,1.0,13.37,4503
14,SKU_02,RET_B,70,0,1.0,13.37,0.088496,1.06,14.1722,4503
14,SKU_02,RET_C,41,0,1.0,13.37,0.088496,1.0,13.37,4503
14,SKU_02,RET_D,39,0,1.0,13.37,0.088496,1.0,13.37,4503
14,SKU_03,RET_A,122,0,1.0,17.66,0.116892,1.0,17.66,4503
14,SKU_03,RET_B,92,0,1.0,17.66,0.116892,1.06,18.7196,4503
14,SKU_03,RET_C,76,0,1.0,17.66,0.116892,1.0,17.66,4503
14,SKU_03,RET_D,62,0,1.0,17.66,0.116892,1.0,17.66,4503
14,SKU_04,RET_A,86,0,1.0,14.63,0.096836,1.0,14.63,4503
14,SKU_04,RET_B,79,0,1.0,14.63,0.096836,1.06,15.507800000000001,4503
14,SKU_04,RET_C,64,0,1.0,14.63,0.096836,1.0,14.63,4503
14,SKU_04,RET_D,43,0,1.0,14.63,0.096836,1.0,14.63,4503
14,SKU_05,RET_A,95,0,1.0,9.0,0.059571,1.0,9.0,4503
14,SKU_05,RET_B,76,0,1.0,9.0,0.059571,1.06,9.540000000000001,4503
14,SKU_05,RET_C,67,0,1.0,9.0,0.059571,1.0,9.0,4503
14,SKU_05,RET_D,48,0,1.0,9.0,0.059571,1.0,9.0,4503
14,SKU_06,RET_A,134,0,1.0,8.12,0.053746,1.0,8.12,4503
14,SKU_06,RET_B,108,0,1.0,8.12,0.053746,1.06,8.607199999999999,4503
14,SKU_06,RET_C,90,0,1.0,8.12,0.053746,1.0,8.12,4503
14,SKU_06,RET_D,67,0,1.0,8.12,0.053746,1.0,8.12,4503
14,SKU_07,RET_A,176,0,1.0,14.63,0.096836,1.0,14.63,4503
14,SKU_07,RET_B,135,0,1.0,14.63,0.096836,1.06,15.507800000000001,4503
14,SKU_07,RET_C,111,0,1.0,14.63,0.096836,1.0,14.63,4503
14,SKU_07,RET_D,91,0,1.0,14.63,0.096836,1.0,14.63,4503
14,SKU_08,RET_A,152,0,1.0,16.42,0.108684,1.0,16.42,4503
14,SKU_08,RET_B,128,0,1.0,16.42,0.108684,1.06,17.405200000000004,4503
14,SKU_08,RET_C,104,0,1.0,16.42,0.108684,1.0,16.42,4503
14,SKU_08,RET_D,84,0,1.0,16.42,0.108684,1.0,16.42,4503
14,SKU_09,RET_A,158,0,1.0,11.68,0.07731,1.0,11.68,4503
14,SKU_09,RET_B,154,0,1.0,11.68,0.07731,1.06,12.3808,4503
14,SKU_09,RET_C,127,0,1.0,11.68,0.07731,1.0,11.68,4503
14,SKU_09,RET_D,99,0,1.0,11.68,0.07731,1.0,11.68,4503
14,SKU_10,RET_A,178,0,1.0,8.52,0.056394,1.0,8.52,4503
14,SKU_10,RET_B,154,0,1.0,8.52,0.056394,1.06,9.0312,4503
14,SKU_10,RET_C,125,0,1.0,8.52,0.056394,1.0,8.52,4503
14,SKU_10,RET_D,108,0,1.0,8.52,0.056394,1.0,8.52,4503
14,SKU_11,RET_A,171,0,1.0,13.36,0.08843,1.0,13.36,4503
14,SKU_11,RET_B,126,0,1.0,13.36,0.08843,1.06,14.1616,4503
14,SKU_11,RET_C,111,0,1.0,13.36,0.08843,1.0,13.36,4503
14,SKU_11,RET_D,75,0,1.0,13.36,0.08843,1.0,13.36,4503
14,SKU_12,RET_A,180,0,1.0,13.27,0.087834,1.0,13.27,4503
14,SKU_12,RET_B,154,0,1.0,13.27,0.087834,1.06,14.0662,4503
14,SKU_12,RET_C,126,0,1.0,13.27,0.087834,1.0,13.27,4503
14,SKU_12,RET_D,106,0,1.0,13.27,0.087834,1.0,13.27,4503
15,SKU_01,RET_A,79,0,1.0,10.42,0.06897,1.0,10.42,3293
15,SKU_01,RET_B,78,1,1.28,10.42,0.06897,1.2508,13.033335999999998,3293
15,SKU_01,RET_C,54,0,1.0,10.42,0.06897,1.0,10.42,3293
15,SKU_01,RET_D,40,0,1.0,10.42,0.06897,1.0,10.42,3293
15,SKU_02,RET_A,72,0,1.0,13.37,0.088496,1.0,13.37,3293
15,SKU_02,RET_B,74,1,1.28,13.37,0.088496,1.2508,16.723195999999998,3293
15,SKU_02,RET_C,48,0,1.0,13.37,0.088496,1.0,13.37,3293
15,SKU_02,RET_D,40,0,1.0,13.37,0.088496,1.0,13.37,3293
15,SKU_03,RET_A,113,0,1.0,17.66,0.116892,1.0,17.66,3293
15,SKU_03,RET_B,131,1,1.28,17.66,0.116892,1.2508,22.089128,3293
15,SKU_03,RET_C,78,0,1.0,17.66,0.116892,1.0,17.66,3293
15,SKU_03,RET_D,62,0,1.0,17.66,0.116892,1.0,17.66,3293
15,SKU_04,RET_A,81,0,1.0,14.63,0.096836,1.0,14.63,3293
15,SKU_04,RET_B,96,1,1.28,14.63,0.096836,1.2508,18.299204,3293
15,SKU_04,RET_C,56,0,1.0,14.63,0.096836,1.0,14.63,3293
15,SKU_04,RET_D,49,0,1.0,14.63,0.096836,1.0,14.63,3293
15,SKU_05,RET_A,103,0,1.0,9.0,0.059571,1.0,9.0,3293
15,SKU_05,RET_B,101,1,1.28,9.0,0.059571,1.2508,11.2572,3293
15,SKU_05,RET_C,62,0,1.0,9.0,0.059571,1.0,9.0,3293
15,SKU_05,RET_D,52,0,1.0,9.0,0.059571,1.0,9.0,3293
15,SKU_06,RET_A,128,0,1.0,8.12,0.053746,1.0,8.12,3293
15,SKU_06,RET_B,111,1,1.28,8.12,0.053746,1.2508,10.156495999999999,3293
15,SKU_06,RET_C,84,0,1.0,8.12,0.053746,1.0,8.12,3293
15,SKU_06,RET_D,68,0,1.0,8.12,0.053746,1.0,8.12,3293
15,SKU_07,RET_A,157,0,1.0,14.63,0.096836,1.0,14.63,3293
15,SKU_07,RET_B,186,1,1.28,14.63,0.096836,1.2508,18.299204,3293
15,SKU_07,RET_C,109,0,1.0,14.63,0.096836,1.0,14.63,3293
15,SKU_07,RET_D,79,0,1.0,14.63,0.096836,1.0,14.63,3293
15,SKU_08,RET_A,160,0,1.0,16.42,0.108684,1.0,16.42,3293
15,SKU_08,RET_B,173,1,1.28,16.42,0.108684,1.2508,20.538136,3293
15,SKU_08,RET_C,101,0,1.0,16.42,0.108684,1.0,16.42,3293
15,SKU_08,RET_D,80,0,1.0,16.42,0.108684,1.0,16.42,3293
15,SKU_09,RET_A,178,0,1.0,11.68,0.07731,1.0,11.68,3293
15,SKU_09,RET_B,181,1,1.28,11.68,0.07731,1.2508,14.609343999999998,3293
15,SKU_09,RET_C,120,0,1.0,11.68,0.07731,1.0,11.68,3293
15,SKU_09,RET_D,88,0,1.0,11.68,0.07731,1.0,11.68,3293
15,SKU_10,RET_A,179,0,1.0,8.52,0.056394,1.0,8.52,3293
15,SKU_10,RET_B,189,1,1.28,8.52,0.056394,1.2508,10.656816,3293
15,SKU_10,RET_C,120,0,1.0,8.52,0.056394,1.0,8.52,3293
15,SKU_10,RET_D,96,0,1.0,8.52,0.056394,1.0,8.52,3293
15,SKU_11,RET_A,167,0,1.0,13.36,0.08843,1.0,13.36,3293
15,SKU_11,RET_B,169,1,1.28,13.36,0.08843,1.2508,16.710687999999998,3293
15,SKU_11,RET_C,115,0,1.0,13.36,0.08843,1.0,13.36,3293
15,SKU_11,RET_D,88,0,1.0,13.36,0.08843,1.0,13.36,3293
15,SKU_12,RET_A,205,0,1.0,13.27,0.087834,1.0,13.27,3293
15,SKU_12,RET_B,203,1,1.28,13.27,0.087834,1.2508,16.598115999999997,3293
15,SKU_12,RET_C,119,0,1.0,13.27,0.087834,1.0,13.27,3293
15,SKU_12,RET_D,105,0,1.0,13.27,0.087834,1.0,13.27,3293
16,SKU_01,RET_A,87,0,1.0,10.42,0.06897,1.0,10.42,4411
16,SKU_01,RET_B,66,0,1.0,10.42,0.06897,1.06,11.045200000000001,4411
16,SKU_01,RET_C,47,0,1.0,10.42,0.06897,1.0,10.42,4411
16,SKU_01,RET_D,40,0,1.0,10.42,0.06897,1.0,10.42,4411
16,SKU_02,RET_A,80,0,1.0,13.37,0.088496,1.0,13.37,4411
16,SKU_02,RET_B,62,0,1.0,13.37,0.088496,1.06,14.1722,4411
16,SKU_02,RET_C,51,0,1.0,13.37,0.088496,1.0,13.37,4411
16,SKU_02,RET_D,37,0,1.0,13.37,0.088496,1.0,13.37,4411
16,SKU_03,RET_A,114,0,1.0,17.66,0.116892,1.0,17.66,4411
16,SKU_03,RET_B,105,0,1.0,17.66,0.116892,1.06,18.7196,4411
16,SKU_03,RET_C,83,0,1.0,17.66,0.116892,1.0,17.66,4411
16,SKU_03,RET_D,63,0,1.0,17.66,0.116892,1.0,17.66,4411
16,SKU_04,RET_A,99,0,1.0,14.63,0.096836,1.0,14.63,4411
16,SKU_04,RET_B,82,0,1.0,14.63,0.096836,1.06,15.507800000000001,4411
16,SKU_04,RET_C,56,0,1.0,14.63,0.096836,1.0,14.63,4411
16,SKU_04,RET_D,43,0,1.0,14.63,0.096836,1.0,14.63,4411
16,SKU_05,RET_A,105,0,1.0,9.0,0.059571,1.0,9.0,4411
16,SKU_05,RET_B,80,0,1.0,9.0,0.059571,1.06,9.540000000000001,4411
16,SKU_05,RET_C,68,0,1.0,9.0,0.059571,1.0,9.0,4411
16,SKU_05,RET_D,50,0,1.0,9.0,0.059571,1.0,9.0,4411
16,SKU_06,RET_A,142,0,1.0,8.12,0.053746,1.0,8.12,4411
16,SKU_06,RET_B,104,0,1.0,8.12,0.053746,1.06,8.607199999999999,4411
16,SKU_06,RET_C,78,0,1.0,8.12,0.053746,1.0,8.12,4411
16,SKU_06,RET_D,68,0,1.0,8.12,0.053746,1.0,8.12,4411
16,SKU_07,RET_A,170,0,1.0,14.63,0.096836,1.0,14.63,4411
16,SKU_07,RET_B,139,0,1.0,14.63,0.096836,1.06,15.507800000000001,4411
16,SKU_07,RET_C,123,0,1.0,14.63,0.096836,1.0,14.63,4411
16,SKU_07,RET_D,95,0,1.0,14.63,0.096836,1.0,14.63,4411
16,SKU_08,RET_A,156,0,1.0,16.42,0.108684,1.0,16.42,4411
16,SKU_08,RET_B,140,0,1.0,16.42,0.108684,1.06,17.405200000000004,4411
16,SKU_08,RET_C,104,0,1.0,16.42,0.108684,1.0,16.42,4411
16,SKU_08,RET_D,79,0,1.0,16.42,0.108684,1.0,16.42,4411
16,SKU_09,RET_A,176,0,1.0,11.68,0.07731,1.0,11.68,4411
16,SKU_09,RET_B,145,0,1.0,11.68,0.07731,1.06,12.3808,4411
16,SKU_09,RET_C,120,0,1.0,11.68,0.07731,1.0,11.68,4411
16,SKU_09,RET_D,95,0,1.0,11.68,0.07731,1.0,11.68,4411
16,SKU_10,RET_A,191,0,1.0,8.52,0.056394,1.0,8.52,4411
16,SKU_10,RET_B,132,0,1.0,8.52,0.056394,1.06,9.0312,4411
16,SKU_10,RET_C,136,0,1.0,8.52,0.056394,1.0,8.52,4411
16,SKU_10,RET_D,97,0,1.0,8.52,0.056394,1.0,8.52,4411
16,SKU_11,RET_A,168,0,1.0,13.36,0.08843,1.0,13.36,4411
16,SKU_11,RET_B,132,0,1.0,13.36,0.08843,1.06,14.1616,4411
16,SKU_11,RET_C,104,0,1.0,13.36,0.08843,1.0,13.36,4411
16,SKU_11,RET_D,84,0,1.0,13.36,0.08843,1.0,13.36,4411
16,SKU_12,RET_A,207,0,1.0,13.27,0.087834,1.0,13.27,4411
16,SKU_12,RET_B,157,0,1.0,13.27,0.087834,1.06,14.0662,4411
16,SKU_12,RET_C,135,0,1.0,13.27,0.087834,1.0,13.27,4411
16,SKU_12,RET_D,117,0,1.0,13.27,0.087834,1.0,13.27,4411
