week,sku,retailer,orders_placed,shipments,fill_rate,promo_flag,promo_uplift,revenue_per_case,revenue_weight,priority_multiplier
1,SKU_01,RET_C,39,33.0,0.8462,0,1.0,10.42,0.06897,1.0
1,SKU_01,RET_D,36,31.0,0.8611,0,1.0,10.42,0.06897,1.0
1,SKU_05,RET_B,65,53.0,0.8154,0,1.0,9.0,0.059571,1.06
1,SKU_10,RET_B,122,99.0,0.8115,0,1.0,8.52,0.056394,1.06
1,SKU_05,RET_A,84,68.0,0.8095,0,1.0,9.0,0.059571,1.0
1,SKU_05,RET_C,55,45.0,0.8182,0,1.0,9.0,0.059571,1.0
1,SKU_05,RET_D,40,33.0,0.825,0,1.0,9.0,0.059571,1.0
1,SKU_06,RET_B,87,69.0,0.7931,0,1.0,8.12,0.053746,1.06
1,SKU_10,RET_A,152,120.0,0.7895,0,1.0,8.52,0.056394,1.0
1,SKU_10,RET_C,100,79.0,0.79,0,1.0,8.52,0.056394,1.0
1,SKU_10,RET_D,85,67.0,0.7882,0,1.0,8.52,0.056394,1.0
1,SKU_06,RET_A,109,85.0,0.7798,0,1.0,8.12,0.053746,1.0
1,SKU_06,RET_C,73,57.0,0.7808,0,1.0,8.12,0.053746,1.0
1,SKU_06,RET_D,52,41.0,0.7885,0,1.0,8.12,0.053746,1.0
2,SKU_03,RET_B,89,89.0,1.0,0,1.0,17.66,0.116892,1.06
2,SKU_03,RET_A,104,104.0,1.0,0,1.0,17.66,0.116892,1.0
2,SKU_03,RET_C,68,68.0,1.0,0,1.0,17.66,0.116892,1.0
2,SKU_03,RET_D,61,61.0,1.0,0,1.0,17.66,0.116892,1.0
2,SKU_08,RET_B,109,109.0,1.0,0,1.0,16.42,0.108684,1.06
2,SKU_08,RET_A,141,141.0,1.0,0,1.0,16.42,0.108684,1.0
2,SKU_08,RET_C,83,83.0,1.0,0,1.0,16.42,0.108684,1.0
2,SKU_08,RET_D,65,65.0,1.0,0,1.0,16.42,0.108684,1.0
2,SKU_07,RET_B,129,129.0,1.0,0,1.0,14.63,0.096836,1.06
2,SKU_04,RET_B,63,63.0,1.0,0,1.0,14.63,0.096836,1.06
2,SKU_07,RET_A,144,140.0,0.9722,0,1.0,14.63,0.096836,1.0
2,SKU_07,RET_C,101,99.0,0.9802,0,1.0,14.63,0.096836,1.0
2,SKU_04,RET_A,79,78.0,0.9873,0,1.0,14.63,0.096836,1.0
2,SKU_07,RET_D,80,79.0,0.9875,0,1.0,14.63,0.096836,1.0
2,SKU_04,RET_C,59,58.0,0.9831,0,1.0,14.63,0.096836,1.0
2,SKU_04,RET_D,44,44.0,1.0,0,1.0,14.63,0.096836,1.0
2,SKU_02,RET_B,55,54.0,0.9818,0,1.0,13.37,0.088496,1.06
2,SKU_11,RET_B,125,119.0,0.952,0,1.0,13.36,0.08843,1.06
2,SKU_12,RET_B,135,128.0,0.9481,0,1.0,13.27,0.087834,1.06
2,SKU_02,RET_A,66,62.0,0.9394,0,1.0,13.37,0.088496,1.0
2,SKU_02,RET_C,48,45.0,0.9375,0,1.0,13.37,0.088496,1.0
2,SKU_02,RET_D,39,37.0,0.9487,0,1.0,13.37,0.088496,1.0
2,SKU_11,RET_A,148,138.0,0.9324,0,1.0,13.36,0.08843,1.0
2,SKU_11,RET_C,96,89.0,0.9271,0,1.0,13.36,0.08843,1.0
2,SKU_11,RET_D,79,74.0,0.9367,0,1.0,13.36,0.08843,1.0
2,SKU_12,RET_A,161,149.0,0.9255,0,1.0,13.27,0.087834,1.0
2,SKU_12,RET_C,120,111.0,0.925,0,1.0,13.27,0.087834,1.0
2,SKU_12,RET_D,85,79.0,0.9294,0,1.0,13.27,0.087834,1.0
2,SKU_09,RET_B,146,132.0,0.9041,0,1.0,11.68,0.07731,1.06
2,SKU_09,RET_A,176,155.0,0.8807,0,1.0,11.68,0.07731,1.0
2,SKU_09,RET_C,107,94.0,0.8785,0,1.0,11.68,0.07731,1.0
2,SKU_09,RET_D,82,73.0,0.8902,0,1.0,11.68,0.07731,1.0
2,SKU_01,RET_B,60,52.0,0.8667,0,1.0,10.42,0.06897,1.06
2,SKU_01,RET_A,76,64.0,0.8421,0,1.0,10.42,0.06897,1.0
2,SKU_01,RET_C,46,39.0,0.8478,0,1.0,10.42,0.06897,1.0
2,SKU_01,RET_D,38,32.0,0.8421,0,1.0,10.42,0.06897,1.0
2,SKU_05,RET_B,77,63.0,0.8182,0,1.0,9.0,0.059571,1.06
2,SKU_10,RET_B,143,115.0,0.8042,0,1.0,8.52,0.056394,1.06
2,SKU_05,RET_A,92,74.0,0.8043,0,1.0,9.0,0.059571,1.0
2,SKU_05,RET_C,62,50.0,0.8065,0,1.0,9.0,0.059571,1.0
2,SKU_05,RET_D,47,38.0,0.8085,0,1.0,9.0,0.059571,1.0
2,SKU_06,RET_B,93,74.0,0.7957,0,1.0,8.12,0.053746,1.06
2,SKU_10,RET_A,154,122.0,0.7922,0,1.0,8.52,0.056394,1.0
2,SKU_10,RET_C,105,83.0,0.7905,0,1.0,8.52,0.056394,1.0
2,SKU_10,RET_D,79,63.0,0.7975,0,1.0,8.52,0.056394,1.0
2,SKU_06,RET_A,115,90.0,0.7826,0,1.0,8.12,0.053746,1.0
2,SKU_06,RET_C,76,59.0,0.7763,0,1.0,8.12,0.053746,1.0
2,SKU_06,RET_D,64,50.0,0.7812,0,1.0,8.12,0.053746,1.0
3,SKU_03,RET_B,95,95.0,1.0,0,1.0,17.66,0.116892,1.06
3,SKU_03,RET_A,120,120.0,1.0,0,1.0,17.66,0.116892,1.0
3,SKU_03,RET_C,81,81.0,1.0,0,1.0,17.66,0.116892,1.0
3,SKU_03,RET_D,61,61.0,1.0,0,1.0,17.66,0.116892,1.0
3,SKU_08,RET_B,125,125.0,1.0,0,1.0,16.42,0.108684,1.06
3,SKU_08,RET_A,154,154.0,1.0,0,1.0,16.42,0.108684,1.0
3,SKU_08,RET_C,93,93.0,1.0,0,1.0,16.42,0.108684,1.0
3,SKU_08,RET_D,78,78.0,1.0,0,1.0,16.42,0.108684,1.0
3,SKU_07,RET_B,144,144.0,1.0,0,1.0,14.63,0.096836,1.06
3,SKU_04,RET_B,71,71.0,1.0,0,1.0,14.63,0.096836,1.06
3,SKU_07,RET_A,166,161.0,0.9699,0,1.0,14.63,0.096836,1.0
3,SKU_07,RET_C,101,99.0,0.9802,0,1.0,14.63,0.096836,1.0
3,SKU_04,RET_A,95,93.0,0.9789,0,1.0,14.63,0.096836,1.0
3,SKU_07,RET_D,87,85.0,0.977,0,1.0,14.63,0.096836,1.0
3,SKU_04,RET_C,65,64.0,0.9846,0,1.0,14.63,0.096836,1.0
3,SKU_04,RET_D,49,48.0,0.9796,0,1.0,14.63,0.096836,1.0
3,SKU_02,RET_B,60,58.0,0.9667,0,1.0,13.37,0.088496,1.06
3,SKU_11,RET_B,120,115.0,0.9583,0,1.0,13.36,0.08843,1.06
3,SKU_12,RET_B,167,159.0,0.9521,0,1.0,13.27,0.087834,1.06
3,SKU_02,RET_A,71,66.0,0.9296,0,1.0,13.37,0.088496,1.0
3,SKU_02,RET_C,45,42.0,0.9333,0,1.0,13.37,0.088496,1.0
3,SKU_02,RET_D,35,33.0,0.9429,0,1.0,13.37,0.088496,1.0
3,SKU_11,RET_A,169,157.0,0.929,0,1.0,13.36,0.08843,1.0
3,SKU_11,RET_C,108,101.0,0.9352,0,1.0,13.36,0.08843,1.0
3,SKU_11,RET_D,87,81.0,0.931,0,1.0,13.36,0.08843,1.0
3,SKU_12,RET_A,187,173.0,0.9251,0,1.0,13.27,0.087834,1.0
3,SKU_12,RET_C,140,130.0,0.9286,0,1.0,13.27,0.087834,1.0
3,SKU_12,RET_D,99,92.0,0.9293,0,1.0,13.27,0.087834,1.0
3,SKU_09,RET_B,129,116.0,0.8992,0,1.0,11.68,0.07731,1.06
3,SKU_09,RET_A,189,167.0,0.8836,0,1.0,11.68,0.07731,1.0
3,SKU_09,RET_C,114,101.0,0.886,0,1.0,11.68,0.07731,1.0
3,SKU_09,RET_D,90,80.0,0.8889,0,1.0,11.68,0.07731,1.0
3,SKU_01,RET_B,63,55.0,0.873,0,1.0,10.42,0.06897,1.06
3,SKU_01,RET_A,75,64.0,0.8533,0,1.0,10.42,0.06897,1.0
3,SKU_01,RET_C,52,44.0,0.8462,0,1.0,10.42,0.06897,1.0
3,SKU_01,RET_D,44,38.0,0.8636,0,1.0,10.42,0.06897,1.0
3,SKU_05,RET_B,79,65.0,0.8228,0,1.0,9.0,0.059571,1.06
3,SKU_10,RET_B,153,124.0,0.8105,0,1.0,8.52,0.056394,1.06
3,SKU_05,RET_A,114,92.0,0.807,0,1.0,9.0,0.059571,1.0
3,SKU_05,RET_C,70,57.0,0.8143,0,1.0,9.0,0.059571,1.0
3,SKU_05,RET_D,50,41.0,0.82,0,1.0,9.0,0.059571,1.0
3,SKU_06,RET_B,108,86.0,0.7963,0,1.0,8.12,0.053746,1.06
3,SKU_10,RET_A,182,144.0,0.7912,0,1.0,8.52,0.056394,1.0
3,SKU_10,RET_C,121,96.0,0.7934,0,1.0,8.52,0.056394,1.0
3,SKU_10,RET_D,102,81.0,0.7941,0,1.0,8.52,0.056394,1.0
3,SKU_06,RET_A,139,109.0,0.7842,0,1.0,8.12,0.053746,1.0
3,SKU_06,RET_C,88,69.0,0.7841,0,1.0,8.12,0.053746,1.0
3,SKU_06,RET_D,71,56.0,0.7887,0,1.0,8.12,0.053746,1.0
4,SKU_03,RET_B,100,89.0,0.89,0,1.0,17.66,0.116892,1.06
4,SKU_03,RET_A,134,117.0,0.8731,0,1.0,17.66,0.116892,1.0
4,SKU_03,RET_C,91,80.0,0.8791,0,1.0,17.66,0.116892,1.0
4,SKU_03,RET_D,58,51.0,0.8793,0,1.0,17.66,0.116892,1.0
4,SKU_08,RET_B,127,110.0,0.8661,0,1.0,16.42,0.108684,1.06
4,SKU_08,RET_A,173,147.0,0.8497,0,1.0,16.42,0.108684,1.0
4,SKU_08,RET_C,102,87.0,0.8529,0,1.0,16.42,0.108684,1.0
4,SKU_08,RET_D,82,70.0,0.8537,0,1.0,16.42,0.108684,1.0
4,SKU_07,RET_B,131,109.0,0.8321,0,1.0,14.63,0.096836,1.06
4,SKU_04,RET_B,80,67.0,0.8375,0,1.0,14.63,0.096836,1.06
4,SKU_07,RET_A,173,141.0,0.815,0,1.0,14.63,0.096836,1.0
4,SKU_07,RET_C,105,86.0,0.819,0,1.0,14.63,0.096836,1.0
4,SKU_04,RET_A,99,81.0,0.8182,0,1.0,14.63,0.096836,1.0
4,SKU_07,RET_D,86,70.0,0.814,0,1.0,14.63,0.096836,1.0
4,SKU_04,RET_C,66,54.0,0.8182,0,1.0,14.63,0.096836,1.0
4,SKU_04,RET_D,55,45.0,0.8182,0,1.0,14.63,0.096836,1.0
4,SKU_02,RET_B,66,54.0,0.8182,0,1.0,13.37,0.088496,1.06
4,SKU_11,RET_B,151,122.0,0.8079,0,1.0,13.36,0.08843,1.06
4,SKU_12,RET_B,180,145.0,0.8056,0,1.0,13.27,0.087834,1.06
4,SKU_02,RET_A,75,60.0,0.8,0,1.0,13.37,0.088496,1.0
4,SKU_02,RET_C,54,43.0,0.7963,0,1.0,13.37,0.088496,1.0
4,SKU_02,RET_D,41,33.0,0.8049,0,1.0,13.37,0.088496,1.0
4,SKU_11,RET_A,183,145.0,0.7923,0,1.0,13.36,0.08843,1.0
4,SKU_11,RET_C,113,90.0,0.7965,0,1.0,13.36,0.08843,1.0
4,SKU_11,RET_D,88,70.0,0.7955,0,1.0,13.36,0.08843,1.0
4,SKU_12,RET_A,199,158.0,0.794,0,1.0,13.27,0.087834,1.0
4,SKU_12,RET_C,142,112.0,0.7887,0,1.0,13.27,0.087834,1.0
4,SKU_12,RET_D,94,73.0,0.7766,0,1.0,13.27,0.087834,1.0
4,SKU_09,RET_B,147,113.0,0.7687,0,1.0,11.68,0.07731,1.06
4,SKU_09,RET_A,191,145.0,0.7592,0,1.0,11.68,0.07731,1.0
4,SKU_09,RET_C,117,88.0,0.7521,0,1.0,11.68,0.07731,1.0
4,SKU_09,RET_D,101,76.0,0.7525,0,1.0,11.68,0.07731,1.0
4,SKU_01,RET_B,61,45.0,0.7377,0,1.0,10.42,0.06897,1.06
4,SKU_01,RET_A,87,63.0,0.7241,0,1.0,10.42,0.06897,1.0
4,SKU_01,RET_C,53,39.0,0.7358,0,1.0,10.42,0.06897,1.0
4,SKU_01,RET_D,46,33.0,0.7174,0,1.0,10.42,0.06897,1.0
4,SKU_05,RET_B,94,67.0,0.7128,0,1.0,9.0,0.059571,1.06
4,SKU_10,RET_B,155,110.0,0.7097,0,1.0,8.52,0.056394,1.06
4,SKU_05,RET_A,103,73.0,0.7087,0,1.0,9.0,0.059571,1.0
4,SKU_05,RET_C,71,50.0,0.7042,0,1.0,9.0,0.059571,1.0
4,SKU_05,RET_D,55,39.0,0.7091,0,1.0,9.0,0.059571,1.0
4,SKU_06,RET_B,113,79.0,0.6991,0,1.0,8.12,0.053746,1.06
4,SKU_10,RET_A,206,144.0,0.699,0,1.0,8.52,0.056394,1.0
4,SKU_10,RET_C,135,94.0,0.6963,0,1.0,8.52,0.056394,1.0
4,SKU_10,RET_D,106,74.0,0.6981,0,1.0,8.52,0.056394,1.0
4,SKU_06,RET_A,129,89.0,0.6899,0,1.0,8.12,0.053746,1.0
4,SKU_06,RET_C,98,67.0,0.6837,0,1.0,8.12,0.053746,1.0
4,SKU_06,RET_D,68,47.0,0.6912,0,1.0,8.12,0.053746,1.0
5,SKU_03,RET_A,183,183.0,1.0,1,1.32,17.66,0.116892,1.18
5,SKU_08,RET_A,243,243.0,1.0,1,1.32,16.42,0.108684,1.18
5,SKU_03,RET_B,111,111.0,1.0,0,1.0,17.66,0.116892,1.06
5,SKU_03,RET_C,76,76.0,1.0,0,1.0,17.66,0.116892,1.0
5,SKU_03,RET_D,71,71.0,1.0,0,1.0,17.66,0.116892,1.0
5,SKU_08,RET_B,132,132.0,1.0,0,1.0,16.42,0.108684,1.06
5,SKU_07,RET_A,248,248.0,1.0,1,1.32,14.63,0.096836,1.18
5,SKU_04,RET_A,129,129.0,1.0,1,1.32,14.63,0.096836,1.18
5,SKU_08,RET_C,112,112.0,1.0,0,1.0,16.42,0.108684,1.0
5,SKU_08,RET_D,96,96.0,1.0,0,1.0,16.42,0.108684,1.0
5,SKU_02,RET_A,116,114.0,0.9828,1,1.32,13.37,0.088496,1.18
5,SKU_11,RET_A,247,240.0,0.9717,1,1.32,13.36,0.08843,1.18
5,SKU_12,RET_A,323,312.0,0.9659,1,1.32,13.27,0.087834,1.18
5,SKU_07,RET_B,174,168.0,0.9655,0,1.0,14.63,0.096836,1.06
5,SKU_04,RET_B,92,90.0,0.9783,0,1.0,14.63,0.096836,1.06
5,SKU_07,RET_C,127,120.0,0.9449,0,1.0,14.63,0.096836,1.0
5,SKU_07,RET_D,92,88.0,0.9565,0,1.0,14.63,0.096836,1.0
5,SKU_04,RET_C,70,67.0,0.9571,0,1.0,14.63,0.096836,1.0
5,SKU_04,RET_D,58,56.0,0.9655,0,1.0,14.63,0.096836,1.0
5,SKU_02,RET_B,70,66.0,0.9429,0,1.0,13.37,0.088496,1.06
5,SKU_11,RET_B,149,139.0,0.9329,0,1.0,13.36,0.08843,1.06
5,SKU_12,RET_B,183,170.0,0.929,0,1.0,13.27,0.087834,1.06
5,SKU_09,RET_A,301,276.0,0.9169,1,1.32,11.68,0.07731,1.18
5,SKU_02,RET_C,53,49.0,0.9245,0,1.0,13.37,0.088496,1.0
5,SKU_02,RET_D,49,46.0,0.9388,0,1.0,13.37,0.088496,1.0
5,SKU_11,RET_C,119,109.0,0.916,0,1.0,13.36,0.08843,1.0
5,SKU_11,RET_D,103,94.0,0.9126,0,1.0,13.36,0.08843,1.0
5,SKU_12,RET_C,152,138.0,0.9079,0,1.0,13.27,0.087834,1.0
5,SKU_12,RET_D,129,117.0,0.907,0,1.0,13.27,0.087834,1.0
5,SKU_09,RET_B,160,142.0,0.8875,0,1.0,11.68,0.07731,1.06
5,SKU_01,RET_A,123,109.0,0.8862,1,1.32,10.42,0.06897,1.18
5,SKU_09,RET_C,141,122.0,0.8652,0,1.0,11.68,0.07731,1.0
5,SKU_09,RET_D,106,92.0,0.8679,0,1.0,11.68,0.07731,1.0
5,SKU_01,RET_B,77,66.0,0.8571,0,1.0,10.42,0.06897,1.06
5,SKU_05,RET_A,152,126.0,0.8289,1,1.32,9.0,0.059571,1.18
5,SKU_01,RET_C,59,49.0,0.8305,0,1.0,10.42,0.06897,1.0
5,SKU_01,RET_D,46,38.0,0.8261,0,1.0,10.42,0.06897,1.0
5,SKU_10,RET_A,277,226.0,0.8159,1,1.32,8.52,0.056394,1.18
5,SKU_06,RET_A,189,152.0,0.8042,1,1.32,8.12,0.053746,1.18
5,SKU_05,RET_B,94,76.0,0.8085,0,1.0,9.0,0.059571,1.06
5,SKU_10,RET_B,180,142.0,0.7889,0,1.0,8.52,0.056394,1.06
5,SKU_05,RET_C,82,65.0,0.7927,0,1.0,9.0,0.059571,1.0
5,SKU_05,RET_D,62,49.0,0.7903,0,1.0,9.0,0.059571,1.0
5,SKU_06,RET_B,125,97.0,0.776,0,1.0,8.12,0.053746,1.06
5,SKU_10,RET_C,150,116.0,0.7733,0,1.0,8.52,0.056394,1.0
5,SKU_10,RET_D,111,86.0,0.7748,0,1.0,8.52,0.056394,1.0
5,SKU_06,RET_C,85,65.0,0.7647,0,1.0,8.12,0.053746,1.0
5,SKU_06,RET_D,76,58.0,0.7632,0,1.0,8.12,0.053746,1.0
6,SKU_03,RET_A,171,171.0,1.0,1,1.32,17.66,0.116892,1.18
6,SKU_08,RET_A,267,267.0,1.0,1,1.32,16.42,0.108684,1.18
6,SKU_03,RET_B,117,117.0,1.0,0,1.0,17.66,0.116892,1.06
6,SKU_03,RET_C,95,95.0,1.0,0,1.0,17.66,0.116892,1.0
6,SKU_03,RET_D,75,75.0,1.0,0,1.0,17.66,0.116892,1.0
6,SKU_08,RET_B,146,146.0,1.0,0,1.0,16.42,0.108684,1.06
6,SKU_07,RET_A,288,288.0,1.0,1,1.32,14.63,0.096836,1.18
6,SKU_04,RET_A,151,151.0,1.0,1,1.32,14.63,0.096836,1.18
6,SKU_08,RET_C,129,128.0,0.9922,0,1.0,16.42,0.108684,1.0
6,SKU_08,RET_D,88,88.0,1.0,0,1.0,16.42,0.108684,1.0
6,SKU_02,RET_A,112,109.0,0.9732,1,1.32,13.37,0.088496,1.18
6,SKU_11,RET_A,266,258.0,0.9699,1,1.32,13.36,0.08843,1.18
6,SKU_12,RET_A,315,304.0,0.9651,1,1.32,13.27,0.087834,1.18
6,SKU_07,RET_B,180,174.0,0.9667,0,1.0,14.63,0.096836,1.06
6,SKU_04,RET_B,94,91.0,0.9681,0,1.0,14.63,0.096836,1.06
6,SKU_07,RET_C,135,128.0,0.9481,0,1.0,14.63,0.096836,1.0
6,SKU_07,RET_D,100,95.0,0.95,0,1.0,14.63,0.096836,1.0
6,SKU_04,RET_C,69,66.0,0.9565,0,1.0,14.63,0.096836,1.0
6,SKU_04,RET_D,62,59.0,0.9516,0,1.0,14.63,0.096836,1.0
6,SKU_02,RET_B,68,64.0,0.9412,0,1.0,13.37,0.088496,1.06
6,SKU_11,RET_B,169,157.0,0.929,0,1.0,13.36,0.08843,1.06
6,SKU_12,RET_B,213,197.0,0.9249,0,1.0,13.27,0.087834,1.06
6,SKU_09,RET_A,317,290.0,0.9148,1,1.32,11.68,0.07731,1.18
6,SKU_02,RET_C,59,55.0,0.9322,0,1.0,13.37,0.088496,1.0
6,SKU_02,RET_D,48,45.0,0.9375,0,1.0,13.37,0.088496,1.0
6,SKU_11,RET_C,128,117.0,0.9141,0,1.0,13.36,0.08843,1.0
6,SKU_11,RET_D,95,87.0,0.9158,0,1.0,13.36,0.08843,1.0
6,SKU_12,RET_C,148,134.0,0.9054,0,1.0,13.27,0.087834,1.0
6,SKU_12,RET_D,105,95.0,0.9048,0,1.0,13.27,0.087834,1.0
6,SKU_09,RET_B,176,154.0,0.875,0,1.0,11.68,0.07731,1.06
6,SKU_01,RET_A,117,102.0,0.8718,1,1.32,10.42,0.06897,1.18
6,SKU_09,RET_C,132,113.0,0.8561,0,1.0,11.68,0.07731,1.0
6,SKU_09,RET_D,109,94.0,0.8624,0,1.0,11.68,0.07731,1.0
6,SKU_01,RET_B,67,56.0,0.8358,0,1.0,10.42,0.06897,1.06
6,SKU_05,RET_A,168,140.0,0.8333,1,1.32,9.0,0.059571,1.18
6,SKU_01,RET_C,60,50.0,0.8333,0,1.0,10.42,0.06897,1.0
6,SKU_01,RET_D,53,44.0,0.8302,0,1.0,10.42,0.06897,1.0
6,SKU_10,RET_A,299,244.0,0.8161,1,1.32,8.52,0.056394,1.18
6,SKU_06,RET_A,173,139.0,0.8035,1,1.32,8.12,0.053746,1.18
6,SKU_05,RET_B,101,81.0,0.802,0,1.0,9.0,0.059571,1.06
6,SKU_10,RET_B,172,136.0,0.7907,0,1.0,8.52,0.056394,1.06
6,SKU_05,RET_C,73,58.0,0.7945,0,1.0,9.0,0.059571,1.0
6,SKU_05,RET_D,60,48.0,0.8,0,1.0,9.0,0.059571,1.0
6,SKU_06,RET_B,127,99.0,0.7795,0,1.0,8.12,0.053746,1.06
6,SKU_10,RET_C,144,112.0,0.7778,0,1.0,8.52,0.056394,1.0
6,SKU_10,RET_D,119,92.0,0.7731,0,1.0,8.52,0.056394,1.0
6,SKU_06,RET_C,103,79.0,0.767,0,1.0,8.12,0.053746,1.0
6,SKU_06,RET_D,73,56.0,0.7671,0,1.0,8.12,0.053746,1.0
7,SKU_03,RET_A,184,184.0,1.0,1,1.32,17.66,0.116892,1.18
7,SKU_08,RET_A,234,234.0,1.0,1,1.32,16.42,0.108684,1.18
7,SKU_03,RET_B,110,110.0,1.0,0,1.0,17.66,0.116892,1.06
7,SKU_03,RET_C,95,95.0,1.0,0,1.0,17.66,0.116892,1.0
7,SKU_03,RET_D,72,72.0,1.0,0,1.0,17.66,0.116892,1.0
7,SKU_08,RET_B,152,152.0,1.0,0,1.0,16.42,0.108684,1.06
7,SKU_07,RET_A,262,262.0,1.0,1,1.32,14.63,0.096836,1.18
7,SKU_04,RET_A,152,152.0,1.0,1,1.32,14.63,0.096836,1.18
7,SKU_08,RET_C,135,134.0,0.9926,0,1.0,16.42,0.108684,1.0
7,SKU_08,RET_D,99,99.0,1.0,0,1.0,16.42,0.108684,1.0
7,SKU_02,RET_A,112,110.0,0.9821,1,1.32,13.37,0.088496,1.18
7,SKU_11,RET_A,270,262.0,0.9704,1,1.32,13.36,0.08843,1.18
7,SKU_12,RET_A,307,297.0,0.9674,1,1.32,13.27,0.087834,1.18
7,SKU_07,RET_B,166,161.0,0.9699,0,1.0,14.63,0.096836,1.06
7,SKU_04,RET_B,98,95.0,0.9694,0,1.0,14.63,0.096836,1.06
7,SKU_07,RET_C,133,126.0,0.9474,0,1.0,14.63,0.096836,1.0
7,SKU_07,RET_D,96,91.0,0.9479,0,1.0,14.63,0.096836,1.0
7,SKU_04,RET_C,83,79.0,0.9518,0,1.0,14.63,0.096836,1.0
7,SKU_04,RET_D,57,55.0,0.9649,0,1.0,14.63,0.096836,1.0
7,SKU_02,RET_B,72,68.0,0.9444,0,1.0,13.37,0.088496,1.06
7,SKU_11,RET_B,156,146.0,0.9359,0,1.0,13.36,0.08843,1.06
7,SKU_12,RET_B,194,180.0,0.9278,0,1.0,13.27,0.087834,1.06
7,SKU_09,RET_A,305,280.0,0.918,1,1.32,11.68,0.07731,1.18
7,SKU_02,RET_C,63,58.0,0.9206,0,1.0,13.37,0.088496,1.0
7,SKU_02,RET_D,44,41.0,0.9318,0,1.0,13.37,0.088496,1.0
7,SKU_11,RET_C,121,111.0,0.9174,0,1.0,13.36,0.08843,1.0
7,SKU_11,RET_D,99,91.0,0.9192,0,1.0,13.36,0.08843,1.0
7,SKU_12,RET_C,156,142.0,0.9103,0,1.0,13.27,0.087834,1.0
7,SKU_12,RET_D,113,103.0,0.9115,0,1.0,13.27,0.087834,1.0
7,SKU_09,RET_B,180,159.0,0.8833,0,1.0,11.68,0.07731,1.06
7,SKU_01,RET_A,139,123.0,0.8849,1,1.32,10.42,0.06897,1.18
7,SKU_09,RET_C,147,127.0,0.8639,0,1.0,11.68,0.07731,1.0
7,SKU_09,RET_D,112,97.0,0.8661,0,1.0,11.68,0.07731,1.0
7,SKU_01,RET_B,83,71.0,0.8554,0,1.0,10.42,0.06897,1.06
7,SKU_05,RET_A,166,139.0,0.8373,1,1.32,9.0,0.059571,1.18
7,SKU_01,RET_C,58,48.0,0.8276,0,1.0,10.42,0.06897,1.0
