week,sku,retailer,orders_placed,promo_flag,promo_uplift,revenue_per_case,revenue_weight,priority_multiplier,unit_value,capacity_cases
15,SKU_09,RET_A,215,1,1.44,18.38,0.119397,1.3133,24.138453999999996,3518
15,SKU_09,RET_B,119,0,1.0,18.38,0.119397,1.06,19.4828,3518
15,SKU_09,RET_C,91,0,1.0,18.38,0.119397,1.06,19.4828,3518
15,SKU_09,RET_D,69,0,1.0,18.38,0.119397,1.1236,20.651767999999997,3518
15,SKU_10,RET_A,152,0,1.0,16.78,0.109004,1.113,18.67614,3518
15,SKU_10,RET_B,134,0,1.0,16.78,0.109004,1.06,17.786800000000003,3518
15,SKU_10,RET_C,106,0,1.0,16.78,0.109004,1.06,17.786800000000003,3518
15,SKU_10,RET_D,85,0,1.0,16.78,0.109004,1.1236,18.854008,3518
15,SKU_11,RET_A,123,0,1.0,14.17,0.092049,1.05,14.8785,3518
15,SKU_11,RET_B,92,0,1.0,14.17,0.092049,1.0,14.17,3518
15,SKU_11,RET_C,78,0,1.0,14.17,0.092049,1.0,14.17,3518
15,SKU_11,RET_D,60,0,1.0,14.17,0.092049,1.06,15.0202,3518
15,SKU_12,RET_A,215,0,1.0,9.83,0.063856,1.05,10.3215,3518
15,SKU_12,RET_B,177,0,1.0,9.83,0.063856,1.0,9.83,3518
15,SKU_12,RET_C,152,0,1.0,9.83,0.063856,1.0,9.83,3518
15,SKU_12,RET_D,156,1,1.41,9.83,0.063856,1.2508,12.295364,3518
16,SKU_01,RET_A,56,0,1.0,11.69,0.075939,1.05,12.2745,3796
16,SKU_01,RET_B,44,0,1.0,11.69,0.075939,1.0,11.69,3796
16,SKU_01,RET_C,39,0,1.0,11.69,0.075939,1.0,11.69,3796
16,SKU_01,RET_D,29,0,1.0,11.69,0.075939,1.06,12.3914,3796
16,SKU_02,RET_A,66,0,1.0,8.77,0.05697,1.05,9.2085,3796
16,SKU_02,RET_B,56,0,1.0,8.77,0.05697,1.0,8.77,3796
16,SKU_02,RET_C,39,0,1.0,8.77,0.05697,1.0,8.77,3796
16,SKU_02,RET_D,32,0,1.0,8.77,0.05697,1.06,9.2962,3796
16,SKU_03,RET_A,141,0,1.0,10.62,0.068988,1.05,11.151,3796
16,SKU_03,RET_B,112,0,1.0,10.62,0.068988,1.0,10.62,3796
16,SKU_03,RET_C,94,0,1.0,10.62,0.068988,1.0,10.62,3796
16,SKU_03,RET_D,65,0,1.0,10.62,0.068988,1.06,11.2572,3796
16,SKU_04,RET_A,149,0,1.0,6.99,0.045407,1.05,7.3395,3796
16,SKU_04,RET_B,132,0,1.0,6.99,0.045407,1.0,6.99,3796
16,SKU_04,RET_C,104,0,1.0,6.99,0.045407,1.0,6.99,3796
16,SKU_04,RET_D,80,0,1.0,6.99,0.045407,1.06,7.409400000000001,3796
16,SKU_05,RET_A,141,0,1.0,15.89,0.103222,1.05,16.6845,3796
16,SKU_05,RET_B,120,0,1.0,15.89,0.103222,1.0,15.89,3796
16,SKU_05,RET_C,95,0,1.0,15.89,0.103222,1.0,15.89,3796
16,SKU_05,RET_D,68,0,1.0,15.89,0.103222,1.06,16.843400000000003,3796
16,SKU_06,RET_A,152,0,1.0,12.08,0.078472,1.05,12.684000000000001,3796
16,SKU_06,RET_B,118,0,1.0,12.08,0.078472,1.0,12.08,3796
16,SKU_06,RET_C,93,0,1.0,12.08,0.078472,1.0,12.08,3796
16,SKU_06,RET_D,77,0,1.0,12.08,0.078472,1.06,12.8048,3796
16,SKU_07,RET_A,103,0,1.0,15.8,0.102637,1.05,16.59,3796
16,SKU_07,RET_B,76,0,1.0,15.8,0.102637,1.0,15.8,3796
16,SKU_07,RET_C,65,0,1.0,15.8,0.102637,1.0,15.8,3796
16,SKU_07,RET_D,47,0,1.0,15.8,0.102637,1.06,16.748,3796
16,SKU_08,RET_A,108,0,1.0,12.94,0.084059,1.05,13.587,3796
16,SKU_08,RET_B,92,0,1.0,12.94,0.084059,1.0,12.94,3796
16,SKU_08,RET_C,69,0,1.0,12.94,0.084059,1.0,12.94,3796
16,SKU_08,RET_D,63,0,1.0,12.94,0.084059,1.06,13.7164,3796
16,SKU_09,RET_A,146,0,1.0,18.38,0.119397,1.113,20.45694,3796
16,SKU_09,RET_B,117,0,1.0,18.38,0.119397,1.06,19.4828,3796
16,SKU_09,RET_C,97,0,1.0,18.38,0.119397,1.06,19.4828,3796
16,SKU_09,RET_D,74,0,1.0,18.38,0.119397,1.1236,20.651767999999997,3796
16,SKU_10,RET_A,184,0,1.0,16.78,0.109004,1.113,18.67614,3796
16,SKU_10,RET_B,129,0,1.0,16.78,0.109004,1.06,17.786800000000003,3796
16,SKU_10,RET_C,108,0,1.0,16.78,0.109004,1.06,17.786800000000003,3796
16,SKU_10,RET_D,87,0,1.0,16.78,0.109004,1.1236,18.854008,3796
16,SKU_11,RET_A,135,0,1.0,14.17,0.092049,1.05,14.8785,3796
16,SKU_11,RET_B,100,0,1.0,14.17,0.092049,1.0,14.17,3796
16,SKU_11,RET_C,92,0,1.0,14.17,0.092049,1.0,14.17,3796
16,SKU_11,RET_D,69,0,1.0,14.17,0.092049,1.06,15.0202,3796
16,SKU_12,RET_A,202,0,1.0,9.83,0.063856,1.05,10.3215,3796
16,SKU_12,RET_B,179,0,1.0,9.83,0.063856,1.0,9.83,3796
16,SKU_12,RET_C,166,0,1.0,9.83,0.063856,1.0,9.83,3796
16,SKU_12,RET_D,135,1,1.41,9.83,0.063856,1.2508,12.295364,3796
