week,sku,retailer,orders_placed,promo_flag,promo_uplift,revenue_per_case,revenue_weight,priority_multiplier,unit_value,capacity_cases
15,SKU_07,RET_B,126,0,1.0,15.3,0.109075,1.0,15.3,4065
15,SKU_07,RET_C,103,0,1.0,15.3,0.109075,1.0,15.3,4065
15,SKU_07,RET_D,73,0,1.0,15.3,0.109075,1.0,15.3,4065
15,SKU_08,RET_A,186,0,1.0,9.41,0.067085,1.08,10.1628,4065
15,SKU_08,RET_B,133,0,1.0,9.41,0.067085,1.0,9.41,4065
15,SKU_08,RET_C,122,0,1.0,9.41,0.067085,1.0,9.41,4065
15,SKU_08,RET_D,87,0,1.0,9.41,0.067085,1.0,9.41,4065
15,SKU_09,RET_A,133,0,1.0,12.84,0.091538,1.08,13.8672,4065
15,SKU_09,RET_B,96,0,1.0,12.84,0.091538,1.0,12.84,4065
15,SKU_09,RET_C,79,0,1.0,12.84,0.091538,1.0,12.84,4065
15,SKU_09,RET_D,69,0,1.0,12.84,0.091538,1.0,12.84,4065
15,SKU_10,RET_A,114,0,1.0,9.63,0.068653,1.08,10.400400000000001,4065
15,SKU_10,RET_B,99,0,1.0,9.63,0.068653,1.0,9.63,4065
15,SKU_10,RET_C,84,0,1.0,9.63,0.068653,1.0,9.63,4065
15,SKU_10,RET_D,62,0,1.0,9.63,0.068653,1.0,9.63,4065
15,SKU_11,RET_A,154,0,1.0,11.35,0.080915,1.08,12.258000000000001,4065
15,SKU_11,RET_B,137,0,1.0,11.35,0.080915,1.0,11.35,4065
15,SKU_11,RET_C,105,0,1.0,11.35,0.080915,1.0,11.35,4065
15,SKU_11,RET_D,76,0,1.0,11.35,0.080915,1.0,11.35,4065
15,SKU_12,RET_A,152,0,1.0,17.7,0.126185,1.1448,20.26296,4065
15,SKU_12,RET_B,126,0,1.0,17.7,0.126185,1.06,18.762,4065
15,SKU_12,RET_C,93,0,1.0,17.7,0.126185,1.06,18.762,4065
15,SKU_12,RET_D,77,0,1.0,17.7,0.126185,1.06,18.762,4065
16,SKU_01,RET_A,144,0,1.0,13.75,0.098025,1.08,14.850000000000001,4210
16,SKU_01,RET_B,102,0,1.0,13.75,0.098025,1.0,13.75,4210
16,SKU_01,RET_C,97,0,1.0,13.75,0.098025,1.0,13.75,4210
16,SKU_01,RET_D,74,0,1.0,13.75,0.098025,1.0,13.75,4210
16,SKU_02,RET_A,116,0,1.0,7.63,0.054395,1.08,8.240400000000001,4210
16,SKU_02,RET_B,93,0,1.0,7.63,0.054395,1.0,7.63,4210
16,SKU_02,RET_C,79,0,1.0,7.63,0.054395,1.0,7.63,4210
16,SKU_02,RET_D,55,0,1.0,7.63,0.054395,1.0,7.63,4210
16,SKU_03,RET_A,128,0,1.0,8.25,0.058815,1.08,8.91,4210
16,SKU_03,RET_B,114,0,1.0,8.25,0.058815,1.0,8.25,4210
16,SKU_03,RET_C,89,0,1.0,8.25,0.058815,1.0,8.25,4210
16,SKU_03,RET_D,73,0,1.0,8.25,0.058815,1.0,8.25,4210
16,SKU_04,RET_A,75,0,1.0,8.57,0.061096,1.08,9.255600000000001,4210
16,SKU_04,RET_B,56,0,1.0,8.57,0.061096,1.0,8.57,4210
16,SKU_04,RET_C,46,0,1.0,8.57,0.061096,1.0,8.57,4210
16,SKU_04,RET_D,38,0,1.0,8.57,0.061096,1.0,8.57,4210
16,SKU_05,RET_A,120,0,1.0,8.02,0.057175,1.08,8.6616,4210
16,SKU_05,RET_B,97,0,1.0,8.02,0.057175,1.0,8.02,4210
16,SKU_05,RET_C,77,0,1.0,8.02,0.057175,1.0,8.02,4210
16,SKU_05,RET_D,61,0,1.0,8.02,0.057175,1.0,8.02,4210
16,SKU_06,RET_A,106,0,1.0,17.82,0.127041,1.08,19.245600000000003,4210
16,SKU_06,RET_B,88,0,1.0,17.82,0.127041,1.0,17.82,4210
16,SKU_06,RET_C,65,0,1.0,17.82,0.127041,1.0,17.82,4210
16,SKU_06,RET_D,52,0,1.0,17.82,0.127041,1.0,17.82,4210
16,SKU_07,RET_A,146,0,1.0,15.3,0.109075,1.08,16.524,4210
16,SKU_07,RET_B,131,0,1.0,15.3,0.109075,1.0,15.3,4210
16,SKU_07,RET_C,108,0,1.0,15.3,0.109075,1.0,15.3,4210
16,SKU_07,RET_D,86,0,1.0,15.3,0.109075,1.0,15.3,4210
16,SKU_08,RET_A,154,0,1.0,9.41,0.067085,1.08,10.1628,4210
16,SKU_08,RET_B,145,0,1.0,9.41,0.067085,1.0,9.41,4210
16,SKU_08,RET_C,107,0,1.0,9.41,0.067085,1.0,9.41,4210
16,SKU_08,RET_D,97,0,1.0,9.41,0.067085,1.0,9.41,4210
16,SKU_09,RET_A,133,0,1.0,12.84,0.091538,1.08,13.8672,4210
16,SKU_09,RET_B,93,0,1.0,12.84,0.091538,1.0,12.84,4210
16,SKU_09,RET_C,85,0,1.0,12.84,0.091538,1.0,12.84,4210
16,SKU_09,RET_D,62,0,1.0,12.84,0.091538,1.0,12.84,4210
16,SKU_10,RET_A,118,0,1.0,9.63,0.068653,1.08,10.400400000000001,4210
16,SKU_10,RET_B,103,0,1.0,9.63,0.068653,1.0,9.63,4210
16,SKU_10,RET_C,77,0,1.0,9.63,0.068653,1.0,9.63,4210
16,SKU_10,RET_D,60,0,1.0,9.63,0.068653,1.0,9.63,4210
16,SKU_11,RET_A,176,0,1.0,11.35,0.080915,1.08,12.258000000000001,4210
16,SKU_11,RET_B,138,0,1.0,11.35,0.080915,1.0,11.35,4210
16,SKU_11,RET_C,98,0,1.0,11.35,0.080915,1.0,11.35,4210
16,SKU_11,RET_D,87,0,1.0,11.35,0.080915,1.0,11.35,4210
16,SKU_12,RET_A,150,0,1.0,17.7,0.126185,1.1448,20.26296,4210
16,SKU_12,RET_B,124,0,1.0,17.7,0.126185,1.06,18.762,4210
16,SKU_12,RET_C,85,0,1.0,17.7,0.126185,1.06,18.762,4210
16,SKU_12,RET_D,70,0,1.0,17.7,0.126185,1.06,18.762,4210
