week,sku,retailer,orders_placed,promo_flag,promo_uplift,revenue_per_case,revenue_weight,priority_multiplier,unit_value,capacity_cases
15,SKU_09,RET_D,98,0,1.0,15.17,0.099803,1.1024,16.723408,3904
15,SKU_10,RET_A,187,0,1.0,16.95,0.111513,1.06,17.967,3904
15,SKU_10,RET_B,171,0,1.0,16.95,0.111513,1.06,17.967,3904
15,SKU_10,RET_C,120,0,1.0,16.95,0.111513,1.06,17.967,3904
15,SKU_10,RET_D,105,0,1.0,16.95,0.111513,1.1024,18.68568,3904
15,SKU_11,RET_A,156,0,1.0,15.36,0.101053,1.06,16.2816,3904
15,SKU_11,RET_B,143,0,1.0,15.36,0.101053,1.06,16.2816,3904
15,SKU_11,RET_C,107,0,1.0,15.36,0.101053,1.06,16.2816,3904
15,SKU_11,RET_D,77,0,1.0,15.36,0.101053,1.1024,16.932864,3904
15,SKU_12,RET_A,177,0,1.0,8.0,0.052632,1.0,8.0,3904
15,SKU_12,RET_B,153,0,1.0,8.0,0.052632,1.0,8.0,3904
15,SKU_12,RET_C,140,0,1.0,8.0,0.052632,1.0,8.0,3904
15,SKU_12,RET_D,104,0,1.0,8.0,0.052632,1.04,8.32,3904
16,SKU_01,RET_A,115,0,1.0,11.21,0.07375,0.93,10.425300000000002,4484
16,SKU_01,RET_B,103,0,1.0,11.21,0.07375,0.93,10.425300000000002,4484
16,SKU_01,RET_C,75,0,1.0,11.21,0.07375,0.93,10.425300000000002,4484
16,SKU_01,RET_D,62,0,1.0,11.21,0.07375,0.9672,10.842312,4484
16,SKU_02,RET_A,58,0,1.0,13.0,0.085526,0.93,12.09,4484
16,SKU_02,RET_B,56,0,1.0,13.0,0.085526,0.93,12.09,4484
16,SKU_02,RET_C,42,0,1.0,13.0,0.085526,0.93,12.09,4484
16,SKU_02,RET_D,34,0,1.0,13.0,0.085526,0.9672,12.573599999999999,4484
16,SKU_03,RET_A,140,0,1.0,7.46,0.049079,0.93,6.9378,4484
16,SKU_03,RET_B,107,0,1.0,7.46,0.049079,0.93,6.9378,4484
16,SKU_03,RET_C,90,0,1.0,7.46,0.049079,0.93,6.9378,4484
16,SKU_03,RET_D,72,0,1.0,7.46,0.049079,0.9672,7.215312,4484
16,SKU_04,RET_A,126,0,1.0,13.94,0.091711,1.0,13.94,4484
16,SKU_04,RET_B,92,0,1.0,13.94,0.091711,1.0,13.94,4484
16,SKU_04,RET_C,91,0,1.0,13.94,0.091711,1.0,13.94,4484
16,SKU_04,RET_D,63,0,1.0,13.94,0.091711,1.04,14.4976,4484
16,SKU_05,RET_A,76,0,1.0,9.5,0.0625,1.0,9.5,4484
16,SKU_05,RET_B,69,0,1.0,9.5,0.0625,1.0,9.5,4484
16,SKU_05,RET_C,57,0,1.0,9.5,0.0625,1.0,9.5,4484
16,SKU_05,RET_D,39,0,1.0,9.5,0.0625,1.04,9.88,4484
16,SKU_06,RET_A,179,0,1.0,16.55,0.108882,1.0,16.55,4484
16,SKU_06,RET_B,145,0,1.0,16.55,0.108882,1.0,16.55,4484
16,SKU_06,RET_C,113,0,1.0,16.55,0.108882,1.0,16.55,4484
16,SKU_06,RET_D,92,0,1.0,16.55,0.108882,1.04,17.212,4484
16,SKU_07,RET_A,102,0,1.0,6.96,0.045789,1.0,6.96,4484
16,SKU_07,RET_B,78,0,1.0,6.96,0.045789,1.0,6.96,4484
16,SKU_07,RET_C,73,0,1.0,6.96,0.045789,1.0,6.96,4484
16,SKU_07,RET_D,45,0,1.0,6.96,0.045789,1.04,7.2384,4484
16,SKU_08,RET_A,186,0,1.0,17.9,0.117763,1.0,17.9,4484
16,SKU_08,RET_B,135,0,1.0,17.9,0.117763,1.0,17.9,4484
16,SKU_08,RET_C,121,0,1.0,17.9,0.117763,1.0,17.9,4484
16,SKU_08,RET_D,102,0,1.0,17.9,0.117763,1.04,18.616,4484
16,SKU_09,RET_A,197,0,1.0,15.17,0.099803,1.06,16.0802,4484
16,SKU_09,RET_B,160,0,1.0,15.17,0.099803,1.06,16.0802,4484
16,SKU_09,RET_C,132,0,1.0,15.17,0.099803,1.06,16.0802,4484
16,SKU_09,RET_D,102,0,1.0,15.17,0.099803,1.1024,16.723408,4484
16,SKU_10,RET_A,214,0,1.0,16.95,0.111513,1.06,17.967,4484
16,SKU_10,RET_B,154,0,1.0,16.95,0.111513,1.06,17.967,4484
16,SKU_10,RET_C,138,0,1.0,16.95,0.111513,1.06,17.967,4484
16,SKU_10,RET_D,99,0,1.0,16.95,0.111513,1.1024,18.68568,4484
16,SKU_11,RET_A,153,0,1.0,15.36,0.101053,1.06,16.2816,4484
16,SKU_11,RET_B,130,0,1.0,15.36,0.101053,1.06,16.2816,4484
16,SKU_11,RET_C,117,0,1.0,15.36,0.101053,1.06,16.2816,4484
16,SKU_11,RET_D,90,0,1.0,15.36,0.101053,1.1024,16.932864,4484
16,SKU_12,RET_A,208,0,1.0,8.0,0.052632,1.0,8.0,4484
16,SKU_12,RET_B,170,0,1.0,8.0,0.052632,1.0,8.0,4484
16,SKU_12,RET_C,121,0,1.0,8.0,0.052632,1.0,8.0,4484
16,SKU_12,RET_D,91,0,1.0,8.0,0.052632,1.04,8.32,4484
