week,sku,retailer,orders_placed,promo_flag,promo_uplift,revenue_per_case,revenue_weight,priority_multiplier,unit_value,capacity_cases
13,SKU_06,RET_C,105,0,1.0,10.5,0.07397,1.07,11.235000000000001,4197
13,SKU_06,RET_D,91,0,1.0,10.5,0.07397,1.0,10.5,4197
13,SKU_07,RET_A,143,0,1.0,10.71,0.075449,1.05,11.245500000000002,4197
13,SKU_07,RET_B,113,0,1.0,10.71,0.075449,1.0,10.71,4197
13,SKU_07,RET_C,91,0,1.0,10.71,0.075449,1.07,11.459700000000002,4197
13,SKU_07,RET_D,74,0,1.0,10.71,0.075449,1.0,10.71,4197
13,SKU_08,RET_A,148,0,1.0,17.88,0.12596,1.05,18.774,4197
13,SKU_08,RET_B,114,0,1.0,17.88,0.12596,1.0,17.88,4197
13,SKU_08,RET_C,83,0,1.0,17.88,0.12596,1.07,19.1316,4197
13,SKU_08,RET_D,73,0,1.0,17.88,0.12596,1.0,17.88,4197
13,SKU_09,RET_A,186,0,1.0,10.46,0.073688,1.05,10.983,4197
13,SKU_09,RET_B,144,0,1.0,10.46,0.073688,1.0,10.46,4197
13,SKU_09,RET_C,131,0,1.0,10.46,0.073688,1.07,11.192200000000001,4197
13,SKU_09,RET_D,99,0,1.0,10.46,0.073688,1.0,10.46,4197
13,SKU_10,RET_A,162,0,1.0,7.57,0.053329,1.05,7.948500000000001,4197
13,SKU_10,RET_B,113,0,1.0,7.57,0.053329,1.0,7.57,4197
13,SKU_10,RET_C,96,0,1.0,7.57,0.053329,1.07,8.099900000000002,4197
13,SKU_10,RET_D,80,0,1.0,7.57,0.053329,1.0,7.57,4197
13,SKU_11,RET_A,107,0,1.0,7.23,0.050933,1.05,7.591500000000001,4197
13,SKU_11,RET_B,97,0,1.0,7.23,0.050933,1.0,7.23,4197
13,SKU_11,RET_C,83,0,1.0,7.23,0.050933,1.07,7.736100000000001,4197
13,SKU_11,RET_D,64,0,1.0,7.23,0.050933,1.0,7.23,4197
13,SKU_12,RET_A,186,0,1.0,16.6,0.116943,1.113,18.475800000000003,4197
13,SKU_12,RET_B,144,0,1.0,16.6,0.116943,1.06,17.596000000000004,4197
13,SKU_12,RET_C,118,0,1.0,16.6,0.116943,1.1342,18.827720000000003,4197
13,SKU_12,RET_D,90,0,1.0,16.6,0.116943,1.06,17.596000000000004,4197
14,SKU_01,RET_A,135,1,1.3,8.65,0.060937,1.239,10.717350000000001,3947
14,SKU_01,RET_B,94,0,1.0,8.65,0.060937,1.0,8.65,3947
14,SKU_01,RET_C,76,0,1.0,8.65,0.060937,1.07,9.255500000000001,3947
14,SKU_01,RET_D,56,0,1.0,8.65,0.060937,1.0,8.65,3947
14,SKU_02,RET_A,113,1,1.3,7.88,0.055513,1.239,9.76332,3947
14,SKU_02,RET_B,72,0,1.0,7.88,0.055513,1.0,7.88,3947
14,SKU_02,RET_C,57,0,1.0,7.88,0.055513,1.07,8.4316,3947
14,SKU_02,RET_D,44,0,1.0,7.88,0.055513,1.0,7.88,3947
14,SKU_03,RET_A,180,1,1.3,16.16,0.113843,1.239,20.02224,3947
14,SKU_03,RET_B,103,0,1.0,16.16,0.113843,1.0,16.16,3947
14,SKU_03,RET_C,123,1,1.42,16.16,0.113843,1.2626,20.403616,3947
14,SKU_03,RET_D,77,0,1.0,16.16,0.113843,1.0,16.16,3947
14,SKU_04,RET_A,121,1,1.3,11.13,0.078408,1.239,13.790070000000002,3947
14,SKU_04,RET_B,88,0,1.0,11.13,0.078408,1.0,11.13,3947
14,SKU_04,RET_C,65,0,1.0,11.13,0.078408,1.07,11.909100000000002,3947
14,SKU_04,RET_D,54,0,1.0,11.13,0.078408,1.0,11.13,3947
14,SKU_05,RET_A,185,1,1.3,17.18,0.121029,1.239,21.28602,3947
14,SKU_05,RET_B,123,0,1.0,17.18,0.121029,1.0,17.18,3947
14,SKU_05,RET_C,93,0,1.0,17.18,0.121029,1.07,18.3826,3947
14,SKU_05,RET_D,69,0,1.0,17.18,0.121029,1.0,17.18,3947
14,SKU_06,RET_A,196,1,1.3,10.5,0.07397,1.239,13.009500000000001,3947
14,SKU_06,RET_B,119,0,1.0,10.5,0.07397,1.0,10.5,3947
14,SKU_06,RET_C,108,0,1.0,10.5,0.07397,1.07,11.235000000000001,3947
14,SKU_06,RET_D,72,0,1.0,10.5,0.07397,1.0,10.5,3947
14,SKU_07,RET_A,183,1,1.3,10.71,0.075449,1.239,13.269690000000002,3947
14,SKU_07,RET_B,117,0,1.0,10.71,0.075449,1.0,10.71,3947
14,SKU_07,RET_C,92,0,1.0,10.71,0.075449,1.07,11.459700000000002,3947
14,SKU_07,RET_D,73,0,1.0,10.71,0.075449,1.0,10.71,3947
14,SKU_08,RET_A,173,1,1.3,17.88,0.12596,1.239,22.15332,3947
14,SKU_08,RET_B,110,0,1.0,17.88,0.12596,1.0,17.88,3947
14,SKU_08,RET_C,106,1,1.38,17.88,0.12596,1.2626,22.575287999999997,3947
14,SKU_08,RET_D,65,0,1.0,17.88,0.12596,1.0,17.88,3947
14,SKU_09,RET_A,225,1,1.3,10.46,0.073688,1.239,12.959940000000001,3947
14,SKU_09,RET_B,142,0,1.0,10.46,0.073688,1.0,10.46,3947
14,SKU_09,RET_C,123,0,1.0,10.46,0.073688,1.07,11.192200000000001,3947
14,SKU_09,RET_D,94,0,1.0,10.46,0.073688,1.0,10.46,3947
14,SKU_10,RET_A,198,1,1.3,7.57,0.053329,1.239,9.379230000000002,3947
14,SKU_10,RET_B,124,0,1.0,7.57,0.053329,1.0,7.57,3947
14,SKU_10,RET_C,88,0,1.0,7.57,0.053329,1.07,8.099900000000002,3947
14,SKU_10,RET_D,69,0,1.0,7.57,0.053329,1.0,7.57,3947
14,SKU_11,RET_A,172,1,1.3,7.23,0.050933,1.239,8.957970000000001,3947
14,SKU_11,RET_B,97,0,1.0,7.23,0.050933,1.0,7.23,3947
14,SKU_11,RET_C,89,0,1.0,7.23,0.050933,1.07,7.736100000000001,3947
14,SKU_11,RET_D,60,0,1.0,7.23,0.050933,1.0,7.23,3947
14,SKU_12,RET_A,238,1,1.3,16.6,0.116943,1.3133,21.80078,3947
14,SKU_12,RET_B,140,0,1.0,16.6,0.116943,1.06,17.596000000000004,3947
14,SKU_12,RET_C,108,0,1.0,16.6,0.116943,1.1342,18.827720000000003,3947
14,SKU_12,RET_D,98,0,1.0,16.6,0.116943,1.06,17.596000000000004,3947
15,SKU_01,RET_A,141,1,1.3,8.65,0.060937,1.239,10.717350000000001,4044
15,SKU_01,RET_B,100,0,1.0,8.65,0.060937,1.0,8.65,4044
15,SKU_01,RET_C,68,0,1.0,8.65,0.060937,1.07,9.255500000000001,4044
15,SKU_01,RET_D,51,0,1.0,8.65,0.060937,1.0,8.65,4044
15,SKU_02,RET_A,118,1,1.3,7.88,0.055513,1.239,9.76332,4044
15,SKU_02,RET_B,74,0,1.0,7.88,0.055513,1.0,7.88,4044
15,SKU_02,RET_C,57,0,1.0,7.88,0.055513,1.07,8.4316,4044
15,SKU_02,RET_D,44,0,1.0,7.88,0.055513,1.0,7.88,4044
15,SKU_03,RET_A,168,1,1.3,16.16,0.113843,1.239,20.02224,4044
15,SKU_03,RET_B,108,0,1.0,16.16,0.113843,1.0,16.16,4044
15,SKU_03,RET_C,112,1,1.42,16.16,0.113843,1.2626,20.403616,4044
15,SKU_03,RET_D,71,0,1.0,16.16,0.113843,1.0,16.16,4044
15,SKU_04,RET_A,140,1,1.3,11.13,0.078408,1.239,13.790070000000002,4044
15,SKU_04,RET_B,77,0,1.0,11.13,0.078408,1.0,11.13,4044
15,SKU_04,RET_C,69,0,1.0,11.13,0.078408,1.07,11.909100000000002,4044
15,SKU_04,RET_D,54,0,1.0,11.13,0.078408,1.0,11.13,4044
15,SKU_05,RET_A,231,1,1.3,17.18,0.121029,1.239,21.28602,4044
15,SKU_05,RET_B,129,0,1.0,17.18,0.121029,1.0,17.18,4044
15,SKU_05,RET_C,105,0,1.0,17.18,0.121029,1.07,18.3826,4044
15,SKU_05,RET_D,83,0,1.0,17.18,0.121029,1.0,17.18,4044
15,SKU_06,RET_A,195,1,1.3,10.5,0.07397,1.239,13.009500000000001,4044
15,SKU_06,RET_B,119,0,1.0,10.5,0.07397,1.0,10.5,4044
15,SKU_06,RET_C,89,0,1.0,10.5,0.07397,1.07,11.235000000000001,4044
15,SKU_06,RET_D,81,0,1.0,10.5,0.07397,1.0,10.5,4044
15,SKU_07,RET_A,182,1,1.3,10.71,0.075449,1.239,13.269690000000002,4044
15,SKU_07,RET_B,115,0,1.0,10.71,0.075449,1.0,10.71,4044
15,SKU_07,RET_C,92,0,1.0,10.71,0.075449,1.07,11.459700000000002,4044
15,SKU_07,RET_D,62,0,1.0,10.71,0.075449,1.0,10.71,4044
15,SKU_08,RET_A,163,1,1.3,17.88,0.12596,1.239,22.15332,4044
15,SKU_08,RET_B,110,0,1.0,17.88,0.12596,1.0,17.88,4044
15,SKU_08,RET_C,117,1,1.38,17.88,0.12596,1.2626,22.575287999999997,4044
15,SKU_08,RET_D,68,0,1.0,17.88,0.12596,1.0,17.88,4044
15,SKU_09,RET_A,226,1,1.3,10.46,0.073688,1.239,12.959940000000001,4044
15,SKU_09,RET_B,156,0,1.0,10.46,0.073688,1.0,10.46,4044
15,SKU_09,RET_C,109,0,1.0,10.46,0.073688,1.07,11.192200000000001,4044
15,SKU_09,RET_D,94,0,1.0,10.46,0.073688,1.0,10.46,4044
15,SKU_10,RET_A,200,1,1.3,7.57,0.053329,1.239,9.379230000000002,4044
15,SKU_10,RET_B,119,0,1.0,7.57,0.053329,1.0,7.57,4044
15,SKU_10,RET_C,94,0,1.0,7.57,0.053329,1.07,8.099900000000002,4044
15,SKU_10,RET_D,74,0,1.0,7.57,0.053329,1.0,7.57,4044
15,SKU_11,RET_A,140,1,1.3,7.23,0.050933,1.239,8.957970000000001,4044
15,SKU_11,RET_B,91,0,1.0,7.23,0.050933,1.0,7.23,4044
15,SKU_11,RET_C,80,0,1.0,7.23,0.050933,1.07,7.736100000000001,4044
15,SKU_11,RET_D,68,0,1.0,7.23,0.050933,1.0,7.23,4044
15,SKU_12,RET_A,219,1,1.3,16.6,0.116943,1.3133,21.80078,4044
15,SKU_12,RET_B,127,0,1.0,16.6,0.116943,1.06,17.596000000000004,4044
15,SKU_12,RET_C,111,0,1.0,16.6,0.116943,1.1342,18.827720000000003,4044
15,SKU_12,RET_D,91,0,1.0,16.6,0.116943,1.06,17.596000000000004,4044
16,SKU_01,RET_A,99,0,1.0,8.65,0.060937,1.05,9.082500000000001,4473
16,SKU_01,RET_B,83,0,1.0,8.65,0.060937,1.0,8.65,4473
16,SKU_01,RET_C,76,0,1.0,8.65,0.060937,1.07,9.255500000000001,4473
16,SKU_01,RET_D,58,0,1.0,8.65,0.060937,1.0,8.65,4473
16,SKU_02,RET_A,101,0,1.0,7.88,0.055513,1.05,8.274000000000001,4473
16,SKU_02,RET_B,80,0,1.0,7.88,0.055513,1.0,7.88,4473
16,SKU_02,RET_C,62,0,1.0,7.88,0.055513,1.07,8.4316,4473
16,SKU_02,RET_D,47,0,1.0,7.88,0.055513,1.0,7.88,4473
16,SKU_03,RET_A,143,0,1.0,16.16,0.113843,1.05,16.968,4473
16,SKU_03,RET_B,111,0,1.0,16.16,0.113843,1.0,16.16,4473
16,SKU_03,RET_C,87,0,1.0,16.16,0.113843,1.07,17.2912,4473
16,SKU_03,RET_D,70,0,1.0,16.16,0.113843,1.0,16.16,4473
16,SKU_04,RET_A,95,0,1.0,11.13,0.078408,1.05,11.6865,4473
16,SKU_04,RET_B,88,0,1.0,11.13,0.078408,1.0,11.13,4473
16,SKU_04,RET_C,68,0,1.0,11.13,0.078408,1.07,11.909100000000002,4473
16,SKU_04,RET_D,55,0,1.0,11.13,0.078408,1.0,11.13,4473
16,SKU_05,RET_A,165,0,1.0,17.18,0.121029,1.05,18.039,4473
16,SKU_05,RET_B,138,0,1.0,17.18,0.121029,1.0,17.18,4473
16,SKU_05,RET_C,118,0,1.0,17.18,0.121029,1.07,18.3826,4473
16,SKU_05,RET_D,84,0,1.0,17.18,0.121029,1.0,17.18,4473
16,SKU_06,RET_A,154,0,1.0,10.5,0.07397,1.05,11.025,4473
16,SKU_06,RET_B,132,0,1.0,10.5,0.07397,1.0,10.5,4473
16,SKU_06,RET_C,103,0,1.0,10.5,0.07397,1.07,11.235000000000001,4473
16,SKU_06,RET_D,79,0,1.0,10.5,0.07397,1.0,10.5,4473
16,SKU_07,RET_A,147,0,1.0,10.71,0.075449,1.05,11.245500000000002,4473
16,SKU_07,RET_B,115,0,1.0,10.71,0.075449,1.0,10.71,4473
16,SKU_07,RET_C,103,0,1.0,10.71,0.075449,1.07,11.459700000000002,4473
16,SKU_07,RET_D,75,0,1.0,10.71,0.075449,1.0,10.71,4473
16,SKU_08,RET_A,137,0,1.0,17.88,0.12596,1.05,18.774,4473
16,SKU_08,RET_B,108,0,1.0,17.88,0.12596,1.0,17.88,4473
16,SKU_08,RET_C,90,0,1.0,17.88,0.12596,1.07,19.1316,4473
16,SKU_08,RET_D,69,0,1.0,17.88,0.12596,1.0,17.88,4473
16,SKU_09,RET_A,172,0,1.0,10.46,0.073688,1.05,10.983,4473
16,SKU_09,RET_B,145,0,1.0,10.46,0.073688,1.0,10.46,4473
16,SKU_09,RET_C,116,0,1.0,10.46,0.073688,1.07,11.192200000000001,4473
16,SKU_09,RET_D,95,0,1.0,10.46,0.073688,1.0,10.46,4473
16,SKU_10,RET_A,150,0,1.0,7.57,0.053329,1.05,7.948500000000001,4473
16,SKU_10,RET_B,126,0,1.0,7.57,0.053329,1.0,7.57,4473
16,SKU_10,RET_C,99,0,1.0,7.57,0.053329,1.07,8.099900000000002,4473
16,SKU_10,RET_D,85,0,1.0,7.57,0.053329,1.0,7.57,4473
16,SKU_11,RET_A,143,0,1.0,7.23,0.050933,1.05,7.591500000000001,4473
16,SKU_11,RET_B,101,0,1.0,7.23,0.050933,1.0,7.23,4473
16,SKU_11,RET_C,80,0,1.0,7.23,0.050933,1.07,7.736100000000001,4473
16,SKU_11,RET_D,66,0,1.0,7.23,0.050933,1.0,7.23,4473
16,SKU_12,RET_A,194,0,1.0,16.6,0.116943,1.113,18.475800000000003,4473
16,SKU_12,RET_B,160,0,1.0,16.6,0.116943,1.06,17.596000000000004,4473
16,SKU_12,RET_C,119,0,1.0,16.6,0.116943,1.1342,18.827720000000003,4473
16,SKU_12,RET_D,92,0,1.0,16.6,0.116943,1.06,17.596000000000004,4473
