week,sku,retailer,orders_placed,promo_flag,promo_uplift,revenue_per_case,revenue_weight,priority_multiplier,unit_value,capacity_cases
16,SKU_02,RET_D,31,0,1.0,12.23,0.085459,1.0,12.23,4819
16,SKU_03,RET_A,121,0,1.0,6.82,0.047656,1.07,7.2974000000000006,4819
16,SKU_03,RET_B,100,0,1.0,6.82,0.047656,1.0,6.82,4819
16,SKU_03,RET_C,90,0,1.0,6.82,0.047656,1.05,7.1610000000000005,4819
16,SKU_03,RET_D,67,0,1.0,6.82,0.047656,1.0,6.82,4819
16,SKU_04,RET_A,96,0,1.0,8.25,0.057648,1.07,8.8275,4819
16,SKU_04,RET_B,83,0,1.0,8.25,0.057648,1.0,8.25,4819
16,SKU_04,RET_C,67,0,1.0,8.25,0.057648,1.05,8.6625,4819
16,SKU_04,RET_D,51,0,1.0,8.25,0.057648,1.0,8.25,4819
16,SKU_05,RET_A,101,0,1.0,17.22,0.120327,1.07,18.4254,4819
16,SKU_05,RET_B,74,0,1.0,17.22,0.120327,1.0,17.22,4819
16,SKU_05,RET_C,64,0,1.0,17.22,0.120327,1.05,18.081,4819
16,SKU_05,RET_D,52,0,1.0,17.22,0.120327,1.0,17.22,4819
16,SKU_06,RET_A,92,0,1.0,7.16,0.050031,1.07,7.661200000000001,4819
16,SKU_06,RET_B,75,0,1.0,7.16,0.050031,1.0,7.16,4819
16,SKU_06,RET_C,62,0,1.0,7.16,0.050031,1.05,7.518000000000001,4819
16,SKU_06,RET_D,47,0,1.0,7.16,0.050031,1.0,7.16,4819
16,SKU_07,RET_A,154,0,1.0,15.19,0.106142,1.07,16.2533,4819
16,SKU_07,RET_B,130,0,1.0,15.19,0.106142,1.0,15.19,4819
16,SKU_07,RET_C,108,0,1.0,15.19,0.106142,1.05,15.9495,4819
16,SKU_07,RET_D,72,0,1.0,15.19,0.106142,1.0,15.19,4819
16,SKU_08,RET_A,118,0,1.0,9.63,0.067291,1.07,10.304100000000002,4819
16,SKU_08,RET_B,109,0,1.0,9.63,0.067291,1.0,9.63,4819
16,SKU_08,RET_C,87,0,1.0,9.63,0.067291,1.05,10.111500000000001,4819
16,SKU_08,RET_D,70,0,1.0,9.63,0.067291,1.0,9.63,4819
16,SKU_09,RET_A,206,0,1.0,10.4,0.072671,1.07,11.128000000000002,4819
16,SKU_09,RET_B,138,0,1.0,10.4,0.072671,1.0,10.4,4819
16,SKU_09,RET_C,123,0,1.0,10.4,0.072671,1.05,10.920000000000002,4819
16,SKU_09,RET_D,93,0,1.0,10.4,0.072671,1.0,10.4,4819
16,SKU_10,RET_A,192,0,1.0,14.46,0.101041,1.07,15.472200000000003,4819
16,SKU_10,RET_B,167,0,1.0,14.46,0.101041,1.0,14.46,4819
16,SKU_10,RET_C,133,0,1.0,14.46,0.101041,1.05,15.183000000000002,4819
16,SKU_10,RET_D,114,0,1.0,14.46,0.101041,1.0,14.46,4819
16,SKU_11,RET_A,178,0,1.0,15.96,0.111523,1.1342,18.101832,4819
16,SKU_11,RET_B,155,0,1.0,15.96,0.111523,1.06,16.9176,4819
16,SKU_11,RET_C,129,0,1.0,15.96,0.111523,1.113,17.76348,4819
16,SKU_11,RET_D,91,0,1.0,15.96,0.111523,1.06,16.9176,4819
16,SKU_12,RET_A,187,0,1.0,12.82,0.089581,1.07,13.717400000000001,4819
16,SKU_12,RET_B,154,0,1.0,12.82,0.089581,1.0,12.82,4819
16,SKU_12,RET_C,119,0,1.0,12.82,0.089581,1.05,13.461,4819
16,SKU_12,RET_D,99,0,1.0,12.82,0.089581,1.0,12.82,4819
