week,sku,retailer,orders_placed,shipments,fill_rate,promo_flag,promo_uplift,revenue_per_case,revenue_weight,priority_multiplier
4,SKU_09,RET_B,155,114.0,0.7355,0,1.0,10.4,0.072671,1.0
4,SKU_09,RET_D,102,75.0,0.7353,0,1.0,10.4,0.072671,1.0
4,SKU_08,RET_A,135,99.0,0.7333,0,1.0,9.63,0.067291,1.07
4,SKU_08,RET_C,84,61.0,0.7262,0,1.0,9.63,0.067291,1.05
4,SKU_08,RET_B,99,71.0,0.7172,0,1.0,9.63,0.067291,1.0
4,SKU_08,RET_D,69,49.0,0.7101,0,1.0,9.63,0.067291,1.0
4,SKU_04,RET_A,102,72.0,0.7059,0,1.0,8.25,0.057648,1.07
4,SKU_04,RET_C,67,46.0,0.6866,0,1.0,8.25,0.057648,1.05
4,SKU_04,RET_B,79,54.0,0.6835,0,1.0,8.25,0.057648,1.0
4,SKU_04,RET_D,56,38.0,0.6786,0,1.0,8.25,0.057648,1.0
4,SKU_06,RET_A,94,64.0,0.6809,0,1.0,7.16,0.050031,1.07
4,SKU_06,RET_C,69,46.0,0.6667,0,1.0,7.16,0.050031,1.05
4,SKU_03,RET_A,132,89.0,0.6742,0,1.0,6.82,0.047656,1.07
4,SKU_03,RET_C,75,50.0,0.6667,0,1.0,6.82,0.047656,1.05
4,SKU_06,RET_B,63,42.0,0.6667,0,1.0,7.16,0.050031,1.0
4,SKU_06,RET_D,48,32.0,0.6667,0,1.0,7.16,0.050031,1.0
4,SKU_03,RET_B,97,65.0,0.6701,0,1.0,6.82,0.047656,1.0
4,SKU_03,RET_D,70,46.0,0.6571,0,1.0,6.82,0.047656,1.0
5,SKU_05,RET_A,140,140.0,1.0,1,1.32,17.22,0.120327,1.2626
5,SKU_11,RET_A,273,273.0,1.0,1,1.32,15.96,0.111523,1.3384
5,SKU_07,RET_A,236,236.0,1.0,1,1.32,15.19,0.106142,1.2626
5,SKU_10,RET_A,277,277.0,1.0,1,1.32,14.46,0.101041,1.2626
5,SKU_05,RET_C,75,75.0,1.0,0,1.0,17.22,0.120327,1.05
5,SKU_11,RET_C,126,126.0,1.0,0,1.0,15.96,0.111523,1.113
5,SKU_05,RET_B,93,93.0,1.0,0,1.0,17.22,0.120327,1.0
5,SKU_05,RET_D,62,62.0,1.0,0,1.0,17.22,0.120327,1.0
5,SKU_11,RET_B,164,164.0,1.0,0,1.0,15.96,0.111523,1.06
5,SKU_11,RET_D,109,109.0,1.0,0,1.0,15.96,0.111523,1.06
5,SKU_01,RET_A,184,182.0,0.9891,1,1.32,12.97,0.09063,1.2626
5,SKU_12,RET_A,277,272.0,0.9819,1,1.32,12.82,0.089581,1.2626
5,SKU_07,RET_C,113,112.0,0.9912,0,1.0,15.19,0.106142,1.05
5,SKU_02,RET_A,83,82.0,0.988,1,1.32,12.23,0.085459,1.2626
5,SKU_07,RET_B,144,139.0,0.9653,0,1.0,15.19,0.106142,1.0
5,SKU_07,RET_D,80,78.0,0.975,0,1.0,15.19,0.106142,1.0
5,SKU_10,RET_C,141,136.0,0.9645,0,1.0,14.46,0.101041,1.05
5,SKU_10,RET_B,177,167.0,0.9435,0,1.0,14.46,0.101041,1.0
5,SKU_10,RET_D,113,106.0,0.9381,0,1.0,14.46,0.101041,1.0
5,SKU_01,RET_C,91,84.0,0.9231,0,1.0,12.97,0.09063,1.05
5,SKU_12,RET_C,139,127.0,0.9137,0,1.0,12.82,0.089581,1.05
5,SKU_09,RET_A,270,242.0,0.8963,1,1.32,10.4,0.072671,1.2626
5,SKU_01,RET_B,106,96.0,0.9057,0,1.0,12.97,0.09063,1.0
5,SKU_01,RET_D,73,66.0,0.9041,0,1.0,12.97,0.09063,1.0
5,SKU_02,RET_C,46,42.0,0.913,0,1.0,12.23,0.085459,1.05
5,SKU_12,RET_B,175,156.0,0.8914,0,1.0,12.82,0.089581,1.0
5,SKU_12,RET_D,109,98.0,0.8991,0,1.0,12.82,0.089581,1.0
5,SKU_02,RET_B,59,53.0,0.8983,0,1.0,12.23,0.085459,1.0
5,SKU_02,RET_D,35,32.0,0.9143,0,1.0,12.23,0.085459,1.0
5,SKU_08,RET_A,195,171.0,0.8769,1,1.32,9.63,0.067291,1.2626
5,SKU_09,RET_C,130,110.0,0.8462,0,1.0,10.4,0.072671,1.05
5,SKU_04,RET_A,142,118.0,0.831,1,1.32,8.25,0.057648,1.2626
5,SKU_09,RET_B,178,147.0,0.8258,0,1.0,10.4,0.072671,1.0
5,SKU_09,RET_D,111,93.0,0.8378,0,1.0,10.4,0.072671,1.0
5,SKU_08,RET_C,95,79.0,0.8316,0,1.0,9.63,0.067291,1.05
5,SKU_08,RET_B,123,100.0,0.813,0,1.0,9.63,0.067291,1.0
5,SKU_08,RET_D,69,56.0,0.8116,0,1.0,9.63,0.067291,1.0
5,SKU_06,RET_A,124,99.0,0.7984,1,1.32,7.16,0.050031,1.2626
5,SKU_04,RET_C,71,57.0,0.8028,0,1.0,8.25,0.057648,1.05
5,SKU_03,RET_A,171,134.0,0.7836,1,1.32,6.82,0.047656,1.2626
5,SKU_04,RET_B,90,70.0,0.7778,0,1.0,8.25,0.057648,1.0
5,SKU_04,RET_D,58,45.0,0.7759,0,1.0,8.25,0.057648,1.0
5,SKU_06,RET_C,67,51.0,0.7612,0,1.0,7.16,0.050031,1.05
5,SKU_03,RET_C,89,67.0,0.7528,0,1.0,6.82,0.047656,1.05
5,SKU_06,RET_B,83,62.0,0.747,0,1.0,7.16,0.050031,1.0
5,SKU_06,RET_D,54,41.0,0.7593,0,1.0,7.16,0.050031,1.0
5,SKU_03,RET_B,102,76.0,0.7451,0,1.0,6.82,0.047656,1.0
5,SKU_03,RET_D,75,56.0,0.7467,0,1.0,6.82,0.047656,1.0
6,SKU_05,RET_A,145,145.0,1.0,1,1.32,17.22,0.120327,1.2626
6,SKU_11,RET_A,299,299.0,1.0,1,1.32,15.96,0.111523,1.3384
6,SKU_07,RET_A,233,233.0,1.0,1,1.32,15.19,0.106142,1.2626
6,SKU_10,RET_A,303,303.0,1.0,1,1.32,14.46,0.101041,1.2626
6,SKU_05,RET_C,80,80.0,1.0,0,1.0,17.22,0.120327,1.05
6,SKU_11,RET_C,129,129.0,1.0,0,1.0,15.96,0.111523,1.113
6,SKU_05,RET_B,106,106.0,1.0,0,1.0,17.22,0.120327,1.0
6,SKU_05,RET_D,61,61.0,1.0,0,1.0,17.22,0.120327,1.0
6,SKU_11,RET_B,149,149.0,1.0,0,1.0,15.96,0.111523,1.06
6,SKU_11,RET_D,112,112.0,1.0,0,1.0,15.96,0.111523,1.06
6,SKU_01,RET_A,194,192.0,0.9897,1,1.32,12.97,0.09063,1.2626
6,SKU_12,RET_A,313,307.0,0.9808,1,1.32,12.82,0.089581,1.2626
6,SKU_07,RET_C,118,116.0,0.9831,0,1.0,15.19,0.106142,1.05
6,SKU_02,RET_A,93,91.0,0.9785,1,1.32,12.23,0.085459,1.2626
6,SKU_07,RET_B,159,153.0,0.9623,0,1.0,15.19,0.106142,1.0
6,SKU_07,RET_D,95,92.0,0.9684,0,1.0,15.19,0.106142,1.0
6,SKU_10,RET_C,147,141.0,0.9592,0,1.0,14.46,0.101041,1.05
6,SKU_10,RET_B,181,170.0,0.9392,0,1.0,14.46,0.101041,1.0
6,SKU_10,RET_D,121,115.0,0.9504,0,1.0,14.46,0.101041,1.0
6,SKU_01,RET_C,100,93.0,0.93,0,1.0,12.97,0.09063,1.05
6,SKU_12,RET_C,163,149.0,0.9141,0,1.0,12.82,0.089581,1.05
6,SKU_09,RET_A,299,269.0,0.8997,1,1.32,10.4,0.072671,1.2626
6,SKU_01,RET_B,108,97.0,0.8981,0,1.0,12.97,0.09063,1.0
6,SKU_01,RET_D,73,66.0,0.9041,0,1.0,12.97,0.09063,1.0
6,SKU_02,RET_C,54,49.0,0.9074,0,1.0,12.23,0.085459,1.05
6,SKU_12,RET_B,165,147.0,0.8909,0,1.0,12.82,0.089581,1.0
6,SKU_12,RET_D,112,100.0,0.8929,0,1.0,12.82,0.089581,1.0
6,SKU_02,RET_B,61,54.0,0.8852,0,1.0,12.23,0.085459,1.0
6,SKU_02,RET_D,35,32.0,0.9143,0,1.0,12.23,0.085459,1.0
6,SKU_08,RET_A,177,155.0,0.8757,1,1.32,9.63,0.067291,1.2626
6,SKU_09,RET_C,144,122.0,0.8472,0,1.0,10.4,0.072671,1.05
6,SKU_04,RET_A,151,126.0,0.8344,1,1.32,8.25,0.057648,1.2626
6,SKU_09,RET_B,196,162.0,0.8265,0,1.0,10.4,0.072671,1.0
6,SKU_09,RET_D,111,93.0,0.8378,0,1.0,10.4,0.072671,1.0
6,SKU_08,RET_C,90,75.0,0.8333,0,1.0,9.63,0.067291,1.05
6,SKU_08,RET_B,120,98.0,0.8167,0,1.0,9.63,0.067291,1.0
6,SKU_08,RET_D,65,53.0,0.8154,0,1.0,9.63,0.067291,1.0
6,SKU_06,RET_A,148,118.0,0.7973,1,1.32,7.16,0.050031,1.2626
6,SKU_04,RET_C,77,61.0,0.7922,0,1.0,8.25,0.057648,1.05
6,SKU_03,RET_A,184,144.0,0.7826,1,1.32,6.82,0.047656,1.2626
6,SKU_04,RET_B,93,73.0,0.7849,0,1.0,8.25,0.057648,1.0
6,SKU_04,RET_D,55,43.0,0.7818,0,1.0,8.25,0.057648,1.0
6,SKU_06,RET_C,69,52.0,0.7536,0,1.0,7.16,0.050031,1.05
6,SKU_03,RET_C,88,66.0,0.75,0,1.0,6.82,0.047656,1.05
6,SKU_06,RET_B,85,64.0,0.7529,0,1.0,7.16,0.050031,1.0
6,SKU_06,RET_D,56,42.0,0.75,0,1.0,7.16,0.050031,1.0
6,SKU_03,RET_B,105,77.0,0.7333,0,1.0,6.82,0.047656,1.0
6,SKU_03,RET_D,74,55.0,0.7432,0,1.0,6.82,0.047656,1.0
7,SKU_05,RET_A,166,166.0,1.0,1,1.32,17.22,0.120327,1.2626
7,SKU_11,RET_A,282,282.0,1.0,1,1.32,15.96,0.111523,1.3384
7,SKU_07,RET_A,220,220.0,1.0,1,1.32,15.19,0.106142,1.2626
7,SKU_10,RET_A,305,305.0,1.0,1,1.32,14.46,0.101041,1.2626
7,SKU_05,RET_C,81,81.0,1.0,0,1.0,17.22,0.120327,1.05
7,SKU_11,RET_C,136,136.0,1.0,0,1.0,15.96,0.111523,1.113
7,SKU_05,RET_B,109,109.0,1.0,0,1.0,17.22,0.120327,1.0
7,SKU_05,RET_D,66,66.0,1.0,0,1.0,17.22,0.120327,1.0
7,SKU_11,RET_B,174,174.0,1.0,0,1.0,15.96,0.111523,1.06
7,SKU_11,RET_D,110,110.0,1.0,0,1.0,15.96,0.111523,1.06
7,SKU_01,RET_A,214,212.0,0.9907,1,1.32,12.97,0.09063,1.2626
7,SKU_12,RET_A,259,255.0,0.9846,1,1.32,12.82,0.089581,1.2626
7,SKU_07,RET_C,119,118.0,0.9916,0,1.0,15.19,0.106142,1.05
7,SKU_02,RET_A,93,91.0,0.9785,1,1.32,12.23,0.085459,1.2626
7,SKU_07,RET_B,150,145.0,0.9667,0,1.0,15.19,0.106142,1.0
7,SKU_07,RET_D,85,83.0,0.9765,0,1.0,15.19,0.106142,1.0
7,SKU_10,RET_C,148,143.0,0.9662,0,1.0,14.46,0.101041,1.05
7,SKU_10,RET_B,190,179.0,0.9421,0,1.0,14.46,0.101041,1.0
7,SKU_10,RET_D,120,114.0,0.95,0,1.0,14.46,0.101041,1.0
7,SKU_01,RET_C,97,90.0,0.9278,0,1.0,12.97,0.09063,1.05
7,SKU_12,RET_C,152,140.0,0.9211,0,1.0,12.82,0.089581,1.05
7,SKU_09,RET_A,308,278.0,0.9026,1,1.32,10.4,0.072671,1.2626
7,SKU_01,RET_B,115,105.0,0.913,0,1.0,12.97,0.09063,1.0
7,SKU_01,RET_D,76,69.0,0.9079,0,1.0,12.97,0.09063,1.0
7,SKU_02,RET_C,49,45.0,0.9184,0,1.0,12.23,0.085459,1.05
7,SKU_12,RET_B,201,179.0,0.8905,0,1.0,12.82,0.089581,1.0
7,SKU_12,RET_D,113,102.0,0.9027,0,1.0,12.82,0.089581,1.0
7,SKU_02,RET_B,63,56.0,0.8889,0,1.0,12.23,0.085459,1.0
7,SKU_02,RET_D,35,32.0,0.9143,0,1.0,12.23,0.085459,1.0
7,SKU_08,RET_A,188,165.0,0.8777,1,1.32,9.63,0.067291,1.2626
7,SKU_09,RET_C,141,119.0,0.844,0,1.0,10.4,0.072671,1.05
7,SKU_04,RET_A,172,143.0,0.8314,1,1.32,8.25,0.057648,1.2626
7,SKU_09,RET_B,181,150.0,0.8287,0,1.0,10.4,0.072671,1.0
7,SKU_09,RET_D,110,92.0,0.8364,0,1.0,10.4,0.072671,1.0
7,SKU_08,RET_C,99,82.0,0.8283,0,1.0,9.63,0.067291,1.05
